toxic_sentence,non_toxic_sentence,lang
 Deutschland hat 16 Jahre die rechtskonservative Birne von Kohl ertragen und 16 Jahre eine hinterhältige radikale Opportunistin ohne Vision oder Weitsicht wie Merkel. Ich denke 4-8Jahre  würden dem Land gut tun 💚. Es sei denn :  haben Sex mit der  !,Deutschland hat 16 Jahre die rechtskonservative Partei von Kohl ertragen und 16 Jahre eine hinterhältige radikale Opportunistin ohne Vision oder Weitsicht wie Merkel. Ich denke 4-8Jahre würden dem Land gut tun 💚. Es sei denn : haben Sex mit der!,de
 Diese Misanthropen wollen nur unser Geld und dann schlagen SIE verbal und nonverbal uns den Schädel ein🇩🇪🇮🇱🇪🇺 #SPD #CSU #FDP #AFD in Mülheim hat ein 36 Jähriger Libanese  einen 80 Jährigen platt gehauen ( es gibt auch gute Libanesen ) aber diesen Irren raus aus Deutschland 🇪🇺🇮🇱🇩🇪,Diese Leute wollen nur unser Geld und dann schlagen Sie verbal und nonverbal uns ein🇩🇪🇮🇱🇪🇺 #SPD #CSU #FDP #AFD in Mülheim hat ein 36 Jähriger Libanese einen 80 Jährigen platt gehauen ( es gibt auch gute Libanesen ) aber diesen raus aus Deutschland 🇪🇺🇮🇱🇩🇪,de
 Rechtsbeugung wird also von der #AfDVerfassungsfeindlich begrüßt... Da war die Beobachtung dann ja wohl doch richtig....,Rechtsbeugung wird also von der #AfDVerfassungsfeindlich begrüßt... Da war die Beobachtung dann ja wohl doch richtig....,de
Baby ich mache dich heiß und behindert nach mir und du wirst durchdrehen wie reifen im Winter,Baby ich mache dich heiß und behindert nach mir und du wirst durchdrehen wie reifen im Winter,de
"  Die Mabs sind arschteuer, werden ebenfalls von der ""gierigen Pharma Mafia"" produziert... Außerdem sind Mabs gegen Mutationen noch viel viel anfälliger als die durch die Impfung gebildeten (Polyklonalen)...","Die Mabs sind teuer, werden ebenfalls von der ""gierigen Pharma Mafia"" produziert... Außerdem sind Mabs gegen Mutationen noch viel viel anfälliger als die durch die Impfung gebildeten (Polyklonalen)...",de
"Ernsthaft? „Die Basis“?! Geht es nur mir so oder findet ihr es auch so absurd, dass die Querdenker ihre Partei so nennen wie eine islamistische Terrororganisation?","Ernsthaft? „Die Basis“?! Geht es nur mir so oder findet ihr es auch so absurd, dass die Querdenker ihre Partei so nennen wie eine islamistische Terrororganisation?",de
" Dieses #Drecksblatt hat es nach fast 70 Jahren immer noch nicht geschafft, eine richtige Zeitung zu werden.
Und man merkt es an diesem Aufmacher wieder, dass #HaltDieFresseBild aktuell ist wie  1952, als ein gewisser Springer seine ganz üble Geschäftsidee hatte.","Dieses Blatt hat es nach fast 70 Jahren immer noch nicht geschafft, eine richtige Zeitung zu werden. Und man merkt es an diesem Aufmacher wieder, dass #HaltDieFresseBild aktuell ist wie 1952, als ein gewisser Springer seine Geschäftsidee hatte.",de
"    Wie dumm muss man sein,wenn man soviel undifferenzierten Müll in die Aktion Von Herrn Liefers rein-interpretiert und wenn man immer mit dem ewigen gestrigen Argument“leerdenker,Nazis &amp; Co.“kommt.Und jetzt weiter schwurbeln.hinter dem nächsten Baum könnte ein weiterer Nazi sein","Wie naiv muss man sein,wenn man soviel undifferenzierten Müll in die Aktion Von Herrn Liefers rein-interpretiert und wenn man immer mit dem ewigen gestrigen Argument“Nazis &amp; Co.“kommt.Und jetzt weiter schwurbeln.hinter dem nächsten Baum könnte ein weiterer Nazi sein",de
 Nur AFD Mitglieder lecken sich gegenseitig das braune Popoloch 🤣🤣😁,Nur AFD Mitglieder lecken sich gegenseitig 🤣🤣😁,de
"    Typischer Aggro- Türke. Sofort beleidigt, sofort Blutdruck auf 180, sofort „Du Nazi“. Vergessen ihre eigene Völkermord- Geschichte an den Armeniern grundsätzlich. Ah, und noch der Mega- Patriot (was mach man dann in Deutschland?)","Typischer Türke. Sofort beleidigt, sofort Blutdruck auf 180, sofort „Du Nazi“. Vergessen ihre eigene Völkermord- Geschichte an den Armeniern grundsätzlich. Ah, und noch der Mega- Patriot (was mach man dann in Deutschland?)",de
"   Sagt derjenige, der hier der homophobe Vollidiot ist. Einfach unnötig bei einem völlig anderen Thema gegen lgbtq+ hetzen. Haben dir diese Leute irgendwas getan? Nein. Mit solchen Aussagen outest du dich einfach als dumm und menschenfeindlich","Sagt derjenige, der hier der homophobe ist. Einfach unnötig bei einem völlig anderen Thema gegen lgbtq+ hetzen. Haben dir diese Leute irgendwas getan? Nein. Mit solchen Aussagen outest du dich einfach als menschenfeindlich",de
#b1005 Zwei junge Berliner Mädels die auf der Querdenker Bühne die sich über die Querdenker lustig gemacht und Helios und Elijah Tee sind so doof und merken es nicht mal. Der Satz des einen jungen Mädels fand ich geil zu den Schwurblern. Ich hoffe ihr bekommt alle Corona. https://t.co/kpcuElokSL,#b1005 Zwei junge Berliner Mädels die auf der Querdenker Bühne die sich über die Querdenker lustig gemacht und Helios und Elijah Tee sind so naiv und merken es nicht mal. Der Satz des einen jungen Mädels fand ich geil zu den Schwurblern. Ich hoffe ihr bekommt alle Corona.,de
"    Wo #dieBasis ihre Lügen doch so schön auf buntem Papier (wie Scientology oder die ebenfalls rechte „Partei“ #fckAfD) beschrieben hat. Die leeren Worthülsen MUSS man doch einfach glauben. #Fontes, #Ludwig, #Rosen, #Brauner, #Fuellmich, #Helios u.d.R. sind seriös wie Hütchenspieler","Wo #dieBasis ihre Lügen doch so schön auf buntem Papier (wie Scientology oder die ebenfalls rechte „Partei“ #fckAfD) beschrieben hat. Die leeren Worthülsen MUSS man doch einfach glauben. #Fontes, #Ludwig, #Rosen, #Brauner, #Fuellmich, #Helios u.d.R. sind seriös wie Hütchenspieler",de
" Wirst du auch nicht finden. Aber wenn ich helfen kann, diese schmierige Bagage mehr oder weniger korrupter herzloser Menschen wie Laschet, Scheuer, Klöckner und wie die Klapperköppe alle heißen, von weitere ""Regierungserfahrung"" fernzuhalten, werfe ich mich aufs Feld.","Wirst du auch nicht finden. Aber wenn ich helfen kann, diese schmierige Bagage mehr oder weniger korrupter Menschen wie Laschet, Scheuer, Klöckner und wie sie alle heißen, von weitere ""Regierungserfahrung"" fernzuhalten, werfe ich mich aufs Feld.",de
  Der geistige Müll von Frau Baerbock wird immer unerträglicher. Was ist denn mit den Frauen die ihre Kinder großgezogen haben und nicht selbst verdienen konnten oder in den vielen Berufen tätig waren mit geringem Gehalt.  Wie Weltfremd sind die Grünen.??,Der geistige Müll von Frau Baerbock wird immer unerträglicher. Was ist denn mit den Frauen die ihre Kinder großgezogen haben und nicht selbst verdienen konnten oder in den vielen Berufen tätig waren mit geringem Gehalt. Wie Weltfremd sind die Grünen.??,de
"  Abgehalfterte Schauspieler. Es gibt deutlich größere und bekanntere Schauspieler, die für so ein scheiß sich nicht hingegeben haben. Egal ob es Satire sein soll oder nicht, ist die Außendarstellung einfach totaler Müll gewesen und Querdenken und AFD feiern das ab. GG","Es gibt deutlich größere und bekanntere Schauspieler, die für so eine Sache sich nicht hingegeben haben. Egal ob es Satire sein soll oder nicht, ist die Außendarstellung einfach totaler Müll gewesen und Querdenken und AFD feiern das ab. GG",de
"  Stimmt alles, allerdings ändert es nichts an der Tat.
Diese Art der Anschläge auf Staatsorgane der EU, wir wollen ja eins sein, gab es so nicht bevor Islamisten ihre kranke Welt hier gewaltsam durchsetzen wollen.","Stimmt alles, allerdings ändert es nichts an der Tat. Diese Art der Anschläge auf Staatsorgane der EU, wir wollen ja eins sein, gab es so nicht bevor Islamisten ihre Welt hier gewaltsam durchsetzen wollen.",de
"Wie die Corona Faschisten unter dem hashtag #allesdichtmachen heulen 🤪😂😂
Bock stark von jedem dieser Schauspieler 💪🏻 danke an euch",Wie die Corona Leute unter dem hashtag #allesdichtmachen heulen 🤪😂😂 Bock stark von jedem dieser Schauspieler 💪🏻 danke an euch,de
"   Natürlich gibt es deutsche Antisemiten und das nicht zu knapp. Nur sehe ich keinen Sinn darin, zusätzlich Antisemiten aus der muslimischen Zivilisation zu importieren.","Natürlich gibt es deutsche Antisemiten und das nicht zu knapp. Nur sehe ich keinen Sinn darin, zusätzlich Antisemiten aus der muslimischen Zivilisation zu importieren.",de
"  Tja da spricht der Neid der #korruptenUnion die sich ärgert, das #FFF mit #LuisaNeubauer kompetente #Gruene Anhänger hat, die #LassetLaschet und der #niewiederCDU die Maske vom Gesicht gerissen hat, und sich nun das wahre hässliche Gesicht der #Groko zeigt. Darum #allesistdrin","Tja da spricht der Neid der #korruptenUnion die sich ärgert, das #FFF mit #LuisaNeubauer kompetente #Gruene Anhänger hat, die #LassetLaschet und der #niewiederCDU die Maske vom Gesicht gerissen hat, und sich nun das wahre Gesicht der #Groko zeigt. Darum #allesistdrin",de
" der giftpilz in der cdu ist aber eindeutig laschet! ein dauer querschläger in der gemeinsamen vorgehensweisen  der landesfürsten  und damit auch mitschuld an vielen toten in seinem bundesland!
no afd!",der giftpilz in der cdu ist aber eindeutig laschet! ein dauer querschläger in der gemeinsamen vorgehensweisen der landesfürsten und damit auch mitschuld an vielen toten in seinem bundesland! no afd!,de
"#Querdenker Dummdenker schreien etwas von Diktatur, unfähige Politiker, also unfähige Diktatur.

Das liegt daran, daß diese 'unfähige Diktatur' eigentlich eine Demokratie ist.

#Querdenken Leerdenker #nonazis Niemand braucht Diktatur! #nieWieder #LiebestattHass","#Querdenker schreien etwas von Diktatur, unfähige Politiker, also unfähige Diktatur. Das liegt daran, daß diese 'unfähige Diktatur' eigentlich eine Demokratie ist. #Querdenken Leerdenker #nonazis Niemand braucht Diktatur! #nieWieder #LiebestattHass",de
" Wie müssen Merkel und die Alt Parteien los werden, denn den verschwindet auch das Virus. Ich lasse mich auch nicht Impfen, weil das Virus in Berlin sitzt.","Wie müssen Merkel und die Alt Parteien los werden, denn den verschwindet auch das Virus. Ich lasse mich auch nicht Impfen, weil das Virus in Berlin sitzt.",de
 Terörist İsrail #Palestine #AksayaOrdu #Teroeristİsrail  baby killer cowardly israel raiding city,Terörist İsrail #Palestine #AksayaOrdu #Teroeristİsrail,de
  Vielleicht wäre ein Kaiser ganz gut ! https://t.co/56pD3h55Qp,Vielleicht wäre ein Kaiser ganz gut! https://t.co/56pD3h55Qp,de
"  A propo ""Antifa"": Der Hauptsponsor Bedford-Strohm wünscht sich ja, dass die Antifa-Flagge wieder entfernt wird. 
Haben die Idioten der linksradikalen Szene den Lappen jetzt entsorgt? Man hört dazu gar nix mehr von denen 😎
https://t.co/JeKPZkqIcP","A propo ""Antifa"": Der Hauptsponsor Bedford-Strohm wünscht sich ja, dass die Antifa-Flagge wieder entfernt wird. Haben die Leute der linksradikalen Szene den Lappen jetzt entsorgt? Man hört dazu gar nix mehr von denen 😎 https://t.co/JeKPZkqIcP",de
"Ich hatte gerade die Gedankenkette ""Laschet ist ein Arsch und den Arsch wischt man mit Klopapier ab. Eine Klopapiermarke ist Charmin -&gt; Charmin Larschet!1"" und jetzt ist meine Laune etwas besser 🤣 #charminLarschet","Ich hatte gerade die Gedankenkette ""Laschet ist schlecht und den wischt man mit Klopapier ab. Eine Klopapiermarke ist Charmin -&gt; Charmin Larschet!1"" und jetzt ist meine Laune etwas besser 🤣 #charminLarschet",de
" Tja,Kinder von zweifach geimpften müssen nicht mal in Quarantäne nach dem Urlaub!Sitzen nach den Ferien schön in der vollen Schulklasse ohne Abstand und Maske!Diese KM gefährden unsere Kinder! 1,5 Jahre Pandemie und die Kinder rutschen von Welle zu Welle die gefährlicher wird","Tja,Kinder von zweifach geimpften müssen nicht mal in Quarantäne nach dem Urlaub!Sitzen nach den Ferien schön in der vollen Schulklasse ohne Abstand und Maske!Diese KM gefährden unsere Kinder! 1,5 Jahre Pandemie und die Kinder rutschen von Welle zu Welle die gefährlicher wird",de
"Können wir bitte alle mal zusammen legen und uns die Union kaufen? Es ist einfach nicht mehr auszuhalten...diese widerlichen Schmierlappen setzten die Gesundheit und das Leben von 100.000 aufs Spiel. Würde es aber dafür eine Lobby geben, wir hätten schon längt #NoCovid","Können wir bitte alle mal zusammen legen und uns die Union kaufen? Es ist einfach nicht mehr auszuhalten...diese Leute setzten die Gesundheit und das Leben von 100.000 aufs Spiel. Würde es aber dafür eine Lobby geben, wir hätten schon längt #NoCovid",de
"     Sie wissen, dass gefühlt 90% Prozent der Migranten hier geboren sind und/oder bereits eingebürgert ergo zählen sie als Rechte Ideologie, weil von einem ""Deutschen"" begangen! Auch werden antisemitische Straftaten, die nicht aufgeklärt werden können, zur Rechten Ideologie gezählt.","Sie wissen, dass gefühlt 90% Prozent der Migranten hier geboren sind und/oder bereits eingebürgert ergo zählen sie als Rechte Ideologie, weil von einem ""Deutschen"" begangen! Auch werden antisemitische Straftaten, die nicht aufgeklärt werden können, zur Rechten Ideologie gezählt.",de
"   Dann wäre das ja echt schade, wenn wir jetzt noch #HaltDieFresseBild schreiben, weil wir damit die Befindlichkeiten irgendwelcher Springerhetzer verletzen könnten. Könnte ja sein, dass aus Versehen einer von denen morgens auf dem Klo  #HaltDieFresseBild liest.","Dann wäre das ja echt schade, wenn wir jetzt noch #HaltDieFresseBild schreiben, weil wir damit die Befindlichkeiten irgendwelcher Springer verletzen könnten. Könnte ja sein, dass aus Versehen einer von denen morgens auf dem Klo #HaltDieFresseBild liest.",de
   Die Palästinenser opfern ihre Kinder für ihren Israelhass. Kein Platz für Antisemitismus. Geh,Die Palästinenser opfern ihre Kinder für ihren Israelhass. Kein Platz für Antisemitismus. Geh,de
"  Nein, um GottesWillen nicht die Basis beteiligen! Noch schlimmer: direkte Demokratie! Die haben doch Null Schimmer, was gut für sie ist. Wollen mit ihren Autos die Welt verpesten, Fleisch fressen, Bier saufen, noch mehr blonde Nazis in die Welt setzen! - Gut, dass es uns gibt!","Nein, um GottesWillen nicht die Basis beteiligen! Noch schlimmer: direkte Demokratie! Die haben doch Null Schimmer, was gut für sie ist. Wollen mit ihren Autos die Welt verpesten, Fleisch fressen, Bier saufen, noch mehr blonde Nazis in die Welt setzen! - Gut, dass es uns gibt!",de
"  Ich hatte das schon im April 2020 gehört!
Da hieß, es die Amis kommen besetzen alles, Internet wir abgeschaltet und und und ....!
Alles alte Kamellen! Sowie der Weltuntergang der schon x-tausend mal zum Tag X-Y prophezeit wurde!
Und nichts ist! Nichts als Spinner die #Querdenker!","Ich hatte das schon im April 2020 gehört! Da hieß, es die Amis kommen besetzen alles, Internet wir abgeschaltet und und und....! Alles alte Kamellen! Sowie der Weltuntergang der schon x-tausend mal zum Tag X-Y prophezeit wurde! Und nichts ist!",de
" Es ist eine Schande was hier passiert, jetzt regiert Merkel bis ins Wohnzimmer, diese Person ist ein Satan und Monster, mich gruselt es vor dieser Person, das ist kriminell","Es ist eine Schande was hier passiert, jetzt regiert Merkel bis ins Wohnzimmer, diese Person ist nicht gut, mich gruselt es vor dieser Person, das ist kriminell",de
" versuch das mal zu erklären........
da steht nun die vom staat finanzierte antifa vor den so staatstreuen polizisten und die gehen aufeinander los und wir bezahlen das  ... irre in meinen augen nur noch irre",versuch das mal zu erklären........ da steht nun die vom staat finanzierte antifa vor den so staatstreuen polizisten und die gehen aufeinander los und wir bezahlen das... irre in meinen augen nur noch irre,de
   DAS ist die AFD. Genau das Frau Weidel ist ihr Scheißhaufen von Partei.,DAS ist die AFD. Genau das Frau Weidel ist ihre Partei.,de
"  Mittlerweile bin ich der Meinung es gibt keine Oppositionsparteien- selbst die AFD ist ist von dieser unwissenschaftliche Braindrain infiziert. Maske, innen/außen, ist der größte Schwachsinn seit es im kalten krieg hieß: duck and cover helfe bei Atombomben Anschlag.","Mittlerweile bin ich der Meinung es gibt keine Oppositionsparteien- selbst die AFD ist ist von dieser unwissenschaftliche Braindrain infiziert. Maske, innen/außen, ist seit es im kalten krieg hieß: duck and cover helfe bei Atombomben Anschlag.",de
"Warum das wohlfeiles, vollkommen hohles Geschwätz ist? Das #ParisAgreement mit 1,5°/2°-Ziel ist seit knapp fünf Jahren Bundesgesetz (!). Und die #CDU und #Laschet haben sich einen Dreck darum geschert. Aber jetzt ist ja Wahlkampf. Auf zum Dummenfang. 

#Klimakatastrophe https://t.co/Yy8Rhr0P0a","Warum das wohlfeiles, vollkommen hohles Geschwätz ist? Das #ParisAgreement mit 1,5°/2°-Ziel ist seit knapp fünf Jahren Bundesgesetz (!). Und die #CDU und #Laschet haben sich einen Dreck darum geschert. Aber jetzt ist ja Wahlkampf. Auf zum Dummenfang. #Klimakatastrophe",de
"   Ach der Klötenköter 🤣 ..
Wie ich sehe warst du schon  Gassi und hast gefrühstückt. 
Aber ich hoffe das du nicht so sprichst wie du schreibst..
Ansonsten. Auch für Legastheniker gibt es da was😉 https://t.co/EGw1EBnHKg",Ach der Klötenköter 🤣.. Wie ich sehe warst du schon Gassi und hast gefrühstückt. Aber ich hoffe das du nicht so sprichst wie du schreibst.. Ansonsten. Auch für Legastheniker gibt es da was😉 https://t.co/EGw1EBnHKg,de
"Wenn ich kein Bock mehr hab über Twitter auf

mein eigenes Smartphone erreicht werden zu können,

weil vielleicht die Leute zu behindert sind, dann

werden Sie das sicherlich rechtzeitig herausfinden!","Wenn ich keinen Bock mehr hab über Twitter auf mein eigenes Smartphone erreicht werden zu können, weil vielleicht die Leute zu behindert sind, dann werden Sie das sicherlich rechtzeitig herausfinden!",de
"  hat mit seiner Aussage über die #gender Sprache Recht.

Unserer Sprache wird durch solche Popullisten und Ihren Zwang nach falscher ""Gleichberechtigung"" zerstört.

 Hört auf so bekloppt zu reden da bekommt man Ohrenschmerzen 🤯","hat mit seiner Aussage über die #gender Sprache Recht. Unserer Sprache wird durch solche Popullisten und Ihren Zwang nach falscher ""Gleichberechtigung"" zerstört. Hört auf so zu reden da bekommt man Ohrenschmerzen 🤯",de
" Ich sehe Menschen mit Masken alleine im Auto, im Park, im Boot, auf dem Skateboard, im Schwimmbad... Unfassbar, dieser Maskenkult- mit gesundem Menschenverstand hat das nichts mehr zu tun. Das ist krank.","Ich sehe Menschen mit Masken alleine im Auto, im Park, im Boot, auf dem Skateboard, im Schwimmbad... Unfassbar, dieser Maskenkult- mit gesundem Menschenverstand hat das nichts mehr zu tun.",de
  Na Nora heute ausgenüchtert? Oder leidest du schon an einem mentalen Impfschaden?,Na Nora heute ausgenüchtert? Oder leidest du schon an einem mentalen Impfschaden?,de
"    Eher nicht.
Die CDU-Rechten, denen die AfD zu peinlich ist, jubeln.

Die CDU rückt weiter nach Rechts.

Da bin ich mir sicher.

In den letzten Tagen sieht man häufiger das rechte Gesindel aus Anfang 2000 in den Medien.","Eher nicht. Die CDU-Rechten, denen die AfD zu peinlich ist, jubeln. Die CDU rückt weiter nach Rechts. Da bin ich mir sicher. In den letzten Tagen sieht man häufiger das rechte Gesindel aus Anfang 2000 in den Medien.",de
"   Der ""normale-hetero"" der sich durch ne Regenbogen-binde diskriminiert fühlt. 
Wer so denkt ist nicht ""normal"", sondern leidet unter einer massiven Wahrnehmungsstörung und einem verdrehten Weltbild. https://t.co/nncQDbAdug","Der ""normale-hetero"" der sich durch ne Regenbogen-binde diskriminiert fühlt. Wer so denkt ist nicht ""normal"", sondern leidet unter einer massiven Wahrnehmungsstörung und einem verdrehten Weltbild.",de
"So, damit ist der Lockdown für mich in NRW auch zu Ende. Ich bin nicht geimpft, lasse mich auch nicht impfen, werde aber aus beruflichen Gründen alle 3 Tage mit dem Arschloch Test getestet.Immer negativ.

https://t.co/OJfF8BzM5Z

    #Bundesnotluege","So, damit ist der Lockdown für mich in NRW auch zu Ende. Ich bin nicht geimpft, lasse mich auch nicht impfen, werde aber aus beruflichen Gründen alle 3 Tage mit dem Test getestet.Immer negativ. https://t.co/OJfF8BzM5Z #Bundesnotluege",de
"   Wenn #Laschet nicht als charakterloser Haderlump und Stiefellecker von #Merkel in die Geschichtsbücher eingehen will, dann überlässt er  den #CDU Vorsitz und auch die #Kanzler-Kandidatur! https://t.co/05VLuADZhT","Wenn #Laschet nicht als Charakterloser von #Merkel in die Geschichtsbücher eingehen will, dann überlässt er den #CDU Vorsitz und auch die #Kanzler-Kandidatur! https://t.co/05VLuADZhT",de
 Geschenkt Frau #Merkel. Vielen Dank für Nichts und all den Schutt und verbrannte Erde die Sie zurücklassen. Mit etwas Ehre im Körper würden Sie nicht Danke sagen sondern sich bei den Bürgern für dieses Versagen entschuldigen.,Geschenkt Frau Merkel. Vielen Dank für Nichts und all den Schutt und verbrannte Erde die Sie zurücklassen. Mit etwas Ehre im Körper würden Sie nicht Danke sagen sondern sich bei den Bürgern für dieses Versagen entschuldigen.,de
"   Und deine Meinung hat mit Ahnung so viel zu tun, wie der HSV mit der 1. Bundesliga.","Und deine Meinung hat mit Ahnung so viel zu tun, wie der HSV mit der 1. Bundesliga.",de
"    Und Idioten wie du laufen mit Extremisten, Antidemokraten, Nazis, Faschisten und sonstigem Pack durch die Straßen du wirst es nie begreifen. Schande über dich.","Und Leute wie du laufen mit Extremisten, Antidemokraten, Nazis und sonstigem durch die Straßen du wirst es nie begreifen.",de
"  Es ist zum 🤮, 99Prozent weiße hetero Männer, Angst, Privilegien zu verlieren. Vergleichsfotos des CV gepostet, da  Anpassungen 🙄. Bei einer Uni in D nach Zugangsvoraussetzungen gefragt. Nachfrage, ob die CVs der Herren Kandidaten auch gecheckt wurden, dieses bestätigt. Na klar!","Es ist zum 🤮, 99Prozent weiße hetero Männer, Angst, Privilegien zu verlieren. Vergleichsfotos des CV gepostet, da Anpassungen 🙄. Bei einer Uni in D nach Zugangsvoraussetzungen gefragt. Nachfrage, ob die CVs der Herren Kandidaten auch gecheckt wurden, dieses bestätigt. Na klar!",de
"  Rentner und Rollstuhlfahrer kann die Gestapo niederringen und schlagen. Aber bei den linksterroristen laufen sie weinend davon.

Ich hatte wirklich mal respekt vor Polizisten.

Das ist wirklich armselig!",Rentner und Rollstuhlfahrer kann die Gestapo niederringen und schlagen. Aber bei den linksterroristen laufen sie weinend davon. Ich hatte wirklich mal respekt vor Polizisten. Das ist wirklich armselig!,de
"   Was labern Sie da für einen Unsinn? 342 Abgeordnete stimmten für die Abschaffung der freiheitlich-demokratischen Grundordnung. Es ist das Recht eines jeden Bürgers, dagegen vorzugehen. Punkt. Sie sollten weniger B..D lesen oder weniger Tagesschau gucken.","Was labern Sie da? 342 Abgeordnete stimmten für die Abschaffung der freiheitlich-demokratischen Grundordnung. Es ist das Recht eines jeden Bürgers, dagegen vorzugehen. Punkt. Sie sollten weniger B..D lesen oder weniger Tagesschau gucken.",de
"Zwei junge Tüpen mit Umhängebox gehen zum Netto, ihr Rapper verkündet: ""Diese Leute  die dich Nazi nennen, handeln wie die Stasi."" Rapmusik macht also wirklich dumm und gewalttätig!","Zwei junge Tüpen mit Umhängebox gehen zum Netto, ihr Rapper verkündet: ""Diese Leute die dich Nazi nennen, handeln wie die Stasi."" Rapmusik macht also wirklich gewalttätig!",de
"  Meinungsfreiheit und AFD, noch nie so gelacht, wenn man der Cotar seine Meinung sagt, freundlich und nett, wird man blockiert, ihr seid der allerletzte Abschaum #AfDrausausdenParlamenten","Meinungsfreiheit und AFD, noch nie so gelacht, wenn man der Cotar seine Meinung sagt, freundlich und nett, wird man blockiert",de
"   Du kannst doch wohl sagen was du willst. Aber ihr armen Rechten macht ja so gerne auf Opfer und heult rum. Du gehst doch mir nicht zu etwas zu sagen. Aber So sind Faschisten nun mal, unsympathisch #FCKNZS #fckafd","Du kannst doch wohl sagen was du willst. Aber ihr armen Rechten macht ja so gerne auf Opfer und heult rum. Du gehst doch mir nicht zu etwas zu sagen. Aber So sind Faschisten nun mal, unsympathisch #FCKNZS #fckafd",de
 Wieso gibt es in Deutschland einfach kein kompetentes Personal eigentlich? Niemand kann seinen Job! Jeder redet sich raus. Wie unterirdisch muss es diesem Land gehen das so ein Minusperformer wie laschet Kanzlerkandidat wird!,Wieso gibt es in Deutschland einfach kein kompetentes Personal eigentlich? Niemand kann seinen Job! Jeder redet sich raus. Wie unterirdisch muss es diesem Land gehen das so ein Mann wie laschet Kanzlerkandidat wird!,de
"   Natürlich... Wer nicht für euren realitätsfremden Megalockdown ist, muss eine rechter Querdenker sein... Ihr seid sowas von falsch abgebogen. Die Zahlen sinken im Moment wieder, ganz ohne wirtschaftl. Totalcrash! Aber wem erzähle ich das, ihr habt wahrs. weder Job noch Kinder.","Natürlich... Wer nicht für euren realitätsfremden Megalockdown ist, muss eine rechter Querdenker sein... Ihr seid sowas von falsch abgebogen. Die Zahlen sinken im Moment wieder, ganz ohne wirtschaftl. Totalcrash! Aber wem erzähle ich das, ihr habt wahrs. weder Job noch Kinder.",de
"   Dann reden Sie sich das mal schön ein. Aber ich sage Ihnen jetzt was: Es gibt auch Frauen, die einfach nichts können und nicht kanzlertauglich sind. Baerbock ist eine von denen.","Dann reden Sie sich das mal schön ein. Aber ich sage Ihnen jetzt was: Es gibt auch Frauen, die einfach nichts können und nicht kanzlertauglich sind. Baerbock ist eine von denen.",de
"  Das ist einfach polemische Scheisse. Ihr armen linken Opfer.Selbst wenn es sein fucking Job ist, ist er auch nur ein Mensch und verdient Respekt.Dein fucking Job bei einer Demo ist, sich vernünftig zu verhalten. Aber das hat man euch nie beigebracht.","Das ist einfach polemisch. Ihr armen linken Opfer.Selbst wenn es sein Job ist, ist er auch nur ein Mensch und verdient Respekt.Dein Job bei einer Demo ist, sich vernünftig zu verhalten. Aber das hat man euch nie beigebracht.",de
"Damals fing es ebenso mit pol. Morden, Antisemitismus und der Hetze gegen Alles an, was nicht gepasst und vermeintlich ""schuld"" war.
So wurden viele in die Arme dieser Rattenfänger getrieben. Heute ist die Situation ähnlich, ist die #fckafd längst größer und stärker,
5/10","Damals fing es ebenso mit pol. Morden, Antisemitismus und der Hetze gegen Alles an, was nicht gepasst und vermeintlich ""schuld"" war. So wurden viele in die Arme dieser Leute getrieben. Heute ist die Situation ähnlich, ist die #fckafd längst größer und stärker, 5/10",de
Es muss für #Scheuer echt schwer sein Fehler einzugestehen. Aufklärung behindern und scheiße labern ist für ihn wohl einfacher. Kostet ja nur Milliarden an Steuergeldern. #scheuerRuecktritt #NieMehrCDUCSU https://t.co/wu418kPK4c,Es muss für #Scheuer echt schwer sein Fehler einzugestehen. Aufklärung behindern und labern ist für ihn wohl einfacher. Kostet ja nur Milliarden an Steuergeldern. #scheuerRuecktritt #NieMehrCDUCSU,de
"Mir fehlen echt mal wieder die Worte😡Von was für wahnsinnigen #Politiker  Deutschland regiert wird? #Merkel #Spahn #Soeder #Laschet #VonderLeyen ach herje, so viel Platz ist hier garnicht!","Mir fehlen echt mal wieder die Worte😡Von was für Politiker Deutschland regiert wird? #Merkel #Spahn #Soeder #Laschet ach herje, so viel Platz ist hier garnicht!",de
" Diese Spinner singen „... ein bisschen SARS muss sein“ und tanzen auf den Gräbern von mehr als 80.000 Toten nur in Deutschland, verhöhnen die Angehörigen. #Querdenken: ich hasse euch. #b0105","Diese Leute singen „... ein bisschen SARS muss sein“ und tanzen auf den Gräbern von mehr als 80.000 Toten nur in Deutschland, verhöhnen die Angehörigen. #Querdenken: ich hasse euch. #b0105",de
"  #BaerbockvsHabeck  Wie kann eine Partei so dumm sein, die UNERTRÄGLICH schrille nervende Stimme von 
 der wohltemperierten sympathischen von Habeck vorzuziehen. Die Baerbock wird beim Wahlvolk so gut ankommen, wie Kommentatorin Claudia Neumann bei den Männerfußballfans.","#BaerbockvsHabeck Wie kann eine Partei so schlecht sein, die UNERTRÄGLICH schrille nervende Stimme von der wohltemperierten sympathischen von Habeck vorzuziehen. Die Baerbock wird beim Wahlvolk so gut ankommen, wie Kommentatorin Claudia Neumann bei den Männerfußballfans.",de
