toxic_sentence,non_toxic_sentence,lang
ወያኔ ተንከባሊሎም ብለውት መሆን አለበት ??,ወያኔ ተንከባሊሎም ብለውት መሆን አለበት??,am
የጁንታው የሰሞኑን መንደባለል መርሃ ግብር የሚከናወንበት ስፍራዎች ደቡብ ሱዳን ኤምባሲ፣ ቻይና ኤምባሲ ፣ ቱርክ ኤምባሲ፣ ናቸው። ,የጁንታው የሰሞኑን መንደባለል መርሃ ግብር የሚከናወንበት ስፍራዎች ደቡብ ሱዳን ኤምባሲ፣ ቻይና ኤምባሲ ፣ ቱርክ ኤምባሲ፣ ናቸው።,am
አይናቸውን በጨው ያጠቡ ደረቆች ለፈጣሪም አትመቹ ተንኮለኞች አወ ወያኔ እና ደጋፊው ሁሉ በቃ አክትሟል,ለፈጣሪም አትመቹ ተንኮለኞች አወ ወያኔ እና ደጋፊው ሁሉ በቃ አክትሟል,am
 ለወያኔ ግጭት መጫር መንቃት የሚለው አካሄዱ ኦሮሞ አማራን እየገደለ ወያኔ ነው ያስገደለህ ንቃ የሚል አይነት ወሬ ለማውራት እንደሆነ እናውቃለን፣ ይሄ በጭራሽ,ለወያኔ ግጭት መጫር መንቃት የሚለው አካሄዱ ኦሮሞ አማራን እየገደለ ወያኔ ነው ያስገደለህ የሚል አይነት ወሬ ለማውራት እንደሆነ እናውቃለን፣ ይሄ በጭራሽ,am
 ጅሉ ንጉስ . ራስ ወዳዱ አብይ አህመድ የኢትዮጵያ ህዝብ ባንንኖብሀል.ነቅቶብሀል ህዝብን . በረሀብ በስደት በጦርነት እያስጨርክ አለም እያየው ድንቀም ንጉስ ደደብህን ወይም ወንቆሮህን አታልል አሁን ህዝቡ ነቅቶብሀል,ንጉስ. ራስ ወዳዱ አብይ አህመድ የኢትዮጵያ ህዝብ ባንንኖብሀል.ነቅቶብሀል ህዝብን. በረሀብ በስደት በጦርነት እያስጨርክ አለም እያየው ንጉስ አሁን ህዝቡ ነቅቶብሀል,am
 ግብጾችንና ትህነግዎችን የሚያመሳስሏቸው ብዙ ነገሮች አሉ ዋናዋናዎቹ ግን ውሸት ክፋትና ምቀኝነት ናቸው,ግብጾችንና ትህነግዎችን የሚያመሳስሏቸው ብዙ ነገሮች አሉ ዋናዋናዎቹ ግን ውሸት ክፋትና ምቀኝነት ናቸው,am
  የምትሰራው ለጁንታ ሳይሆን ለኢትዮጵያ እስከሆነ ድረስ ከአንተ የምፈልገው እንዴት ማገዝ እንደምችል እንድትነግረኝ ነው ናቲ የቀሩትን ጥቃቅን ጁንታዎች ተነቅለ,የምትሰራው ለጁንታ ሳይሆን ለኢትዮጵያ እስከሆነ ድረስ ከአንተ የምፈልገው እንዴት ማገዝ እንደምችል እንድትነግረኝ ነው,am
 አስመሳይ: የራስህ ጉዳይ?? አንተን ብሎ ዲያቆን: እንዴት እንዴት ሃይማኖታችንን እንዳረካሳችሁት? መርጦ አልቃሽ: ዘረኛ: የሰይጣን ተላላኪ:: እንካን ደስ አ,የራስህ ጉዳይ?? አንተን ብሎ ዲያቆን: እንዴት እንዴት ሃይማኖታችንን እንዳረካሳችሁት?,am
Tigray TPLF fake news alert . ወያኔ ውሸትን እንደ ትግል የምትቆጥር ነውረኛ ናት። የምታውቀውን ከዋሸችህ የማታውቀውን ሸምጥጣለች። የፊልም የተሰራን ማስታወቂያ,የፊልም ማስታወቂያ,am
 ወያኔ በጨከነበት ልክ መጨከን ይገባል ። ሴቶችን ደፍሯል ፣ቤተ እምነቶችን አቃጥሏል ፣ ንብረት አውድሟል ፣ዘርፏል ሰዎችን በጀምላ እረሽኗል ።,ወያኔ በጨከነበት ልክ መጨከን ይገባል ። ሴቶችን ደፍሯል ፣ቤተ እምነቶችን አቃጥሏል ፣ንብረት አውድሟል ፣ዘርፏል ሰዎችን በጀምላ እረሽኗል ።,am
 በርታ አባቴ ጉዞህን ቀጥል አንተ ጁንታዎቹን ማይጡበት ቅርቃር ዉስጥ በጀግናዉ ሰራዊትህ አስገብተኃቸዋልና ዉሾቾ እንደሆን ጮሃዉ ጮሃዉ ስደክማቸዉ ገብተዉ ይተኛሉ,በርታ አባቴ ጉዞህን ቀጥል አንተ ጁንታዎቹን በጀግናዉ ሰራዊትህ አስገብተኃቸዋልና ጮሃዉ ጮሃዉ ስደክማቸዉ ገብተዉ ይተኛሉ,am
  አብይ የተባልክ ኦሮሙማ እግዚአብሔር ይንቀልክ አንተ ዘረኛ የሆንክ መሀይም ኦሮሙማ ወያኔም ሆነ ኦሮሙማ ለኢትዮጲያ ጠንቆች ናች,አብይ የተባልክ ኦሮሙማ እግዚአብሔር ይንቀልክ ወያኔም ሆነ ኦሮሙማ ለኢትዮጲያ ጠንቆች ናች,am
በነካ አጃችሁ ጎጃምንም ጨምሩ።ያኔ አውሬው ይሞትና ሰላም ይመጣል።ለነገሩ አጅሬዎቹ ገና በጠዋቱ አፍሪካዊነታቸውን፣ ለነርሱ ትልቁ ስጋት፣ጥላቻ፣እና ከሞት የከፋ ፍራቻ የአማራ ወደ ሱዳ,በነካ አጃችሁ ጎጃምንም ጨምሩ።ያኔ አውሬው ይሞትና ሰላም ይመጣል።ለነገሩ ገና በጠዋቱ አፍሪካዊነታቸውን፣ ለነርሱ ትልቁ ስጋት፣ጥላቻ፣እና ከሞት የከፋ ፍራቻ የአማራ ወደ ሱዳ,am
 የማዳጋስካር ስደተኛ ሁላ ጥፋ ከዚህ ከብት አማራ በመሰረተው ሀገር ሰፋሪ አይደለም እንደናንተ ከማዳጋስካር አልፈሰሰ ምድረ ነብሰበላ አውሬ ሁላ ጥፋ ከዚህ,የማዳጋስካር ስደተኛ ሁላ ጥፋ ከዚህ አማራ በመሰረቱ ሀገር ሰፋሪ አይደለም እንደናንተ ከማዳጋስካር አልፈሰሰ,am
ያለ አማራ ህዝብ ሁለንተናዊ ነፃነት የአዲስ ዓመት ክብረ በአል አናከብርም 2014 ባንዳ እና ተላላኪ ከምድረ ገፅ የሚጠፋበት ይሁን።,ያለ አማራ ህዝብ ሁለንተናዊ ነፃነት የአዲስ ዓመት ክብረ በአል አናከብርም,am
ህዝባችንን ለማንበርከክ በሰፊው ከተሰሩት የጠላቶቹ ክፉ ሴራዎች መካከል በሀገሪቱ ውስጥ አቅም አላቸው የተባሉ የኦሮሞ ባለሀብቶችን ሙሉ በሙሉ ከገበያ ውስጥ በማውጣት ኢኮኖሚውን በራሳቸ,ህዝባችንን ለማንበርከክ በሰፊው ከተሰሩት የጠላቶቹ ክፉ ሴራዎች መካከል በሀገሪቱ ውስጥ አቅም አላቸው የተባሉ የኦሮሞ ባለሀብቶችን ሙሉ በሙሉ ከገበያ ውስጥ በማውጣት ኢኮኖሚውን በራሳቸ,am
ሰበር ዜና የኤርትራ መንግስት ተገዶ ከህወሃት ጋር ጦርነት ሊገባ እንደሚችል ተናገረ ጁንታው ህወሃት አስመራን በሚሳኤል እንደበድባለን ማለቱን ተከትሎ የኤርትራ መንግስት ሚሳኤ,ሰበር ዜና የኤርትራ መንግስት ተገዶ ከህወሃት ጋር ጦርነት ሊገባ እንደሚችል ተናገረ ጁንታው ህወሃት አስመራን በሚሳኤል እንደበድባለን ማለቱን ተከትሎ የኤርትራ መንግስት ሚሳኤል,am
 ይሄ የሰይጣን ዘር ባለንጀራ ኣባቱን ገዳይ ከትግሬዎች ኣያመልጥም።,ይሄ ሰው ኣባቱን ገዳይ ከትግሬዎች ኣያመልጥም።,am
     እናንት እብዶች????የአለም ህዝብ ሁሉ እንደናንተ የአይምሮ ቆማጣ ይመስላችሀል?,የአለም ህዝብ ሁሉ እንደናንተ ይመስላችሀል?,am
አንድ ነገር ለወያኖች ክሬዲት፤ ሰባራ እንስራ ከመጠገን ተነስተው፣ በ30 ዓመታት ይህን ሁሉ የቁጭ በሉ ሥራ መለማመዳቸው ና በዚህም ልክ መሠልጠናቸው እፁብ ነው። የትኛው የሌቦች ማሰልጠኛ እንደተካኑ እንጃ።,አንድ ነገር ለወያኖች ክሬዲት፤ ሰባራ እንስራ ከመጠገን ተነስተው፣ በ30 ዓመታት ይህን ሁሉ የቁጭ በሉ ሥራ መለማመዳቸው ና በዚህም ልክ መሠልጠናቸው እፁብ ነው። የትኛው ማሰልጠኛ እንደተካኑ እንጃ።,am
  ላንተ ያርግልክ አንተ ፋራ ሰገጤ ሲጀመር አማራ አይደለክም ሌባ ወያኔ ደሞ እቺን ሙድ አምጥተክ አማራን መቀስቀስክ ነው ባንተ ቤት ሲያረጉ አይተካል ቢጫ ወባ,ላንተ ያርግልክ አንተ ሰገጤ ሲጀመር አማራ አይደለክም ወያኔ ደሞ እቺን ሙድ አምጥተክ አማራን መቀስቀስክ ነው ባንተ ቤት ሲያረጉ አይተካል,am
 አሁን ደግሞ፣ ወያኔ የኤርትራ ሰራዊት ባህር ዳር ገብቶ እያጠቃኝ ነው ብላ ልታለቃቅስብን ነው።,አሁን ደግሞ፣ ወያኔ የኤርትራ ሰራዊት ባህር ዳር ገብቶ እያጠቃኝ ነው ብላ ልታለቃቅስብን ነው።,am
የህወሓት ብቸኛ ጥፋቱ እዉነተኛ ክፉነታችሁ ተናግሮ እንድንአድግ ኣላረገንም እንጂ ጊዜደጉ የትግራይ የምንጊዜም ጠላቶች መሆናቹን በተግባር ኣሁን አይተናል። ሰው ና አውሬ አንድ ሆነው,የህወሓት ብቸኛ ጥፋቱ እዉነተኛ ክፉነታችሁ ተናግሮ እንድንአድግ ኣላረገንም እንጂ ጊዜደጉ የትግራይ የምንጊዜም ጠላቶች መሆናቹን በተግባር ኣሁን አይተናል።,am
 ነፍጠኞች እንደ ልማዳቸው አሁንም የትግራይ እናቶች ጡት መቁረጣቸውን የውጪ ዜጎች እየዘገቡ ነው። ነፍጠኞች/ሰፋሪዎች/ ጡት በላ መሆናቸውን አለም እያወቀ ነው ,እንደ ልማዳቸው አሁንም የትግራይ እናቶች ጡት መቁረጣቸውን የውጪ ዜጎች እየዘገቡ ነው።,am
    ይመችህ ስዬሜ አንዳንድ ግዜ ታናድደኛለህ የባሕር ጉዳይ እና ፍቅር ክክክክ ግን ይመችን ጅንታ ወያኔ ልክ እንደ,ይመችህ ስዬሜ አንዳንድ ግዜ ታናድደኛለህ የባሕር ጉዳይ እና ፍቅር ክክክክ ግን ይመችን ወያኔ ልክ እንደ,am
ይህን መሰል ጭፈራ ትህነግ አገር ከወረረችበት ጊዜ ጀምሮ የዐማራ ልዩ ኃይል፣ ፋኖና የዐማራ ሚሊሺያ በቅራቀር ግንባር ክንዷ እስከተሰበረበት ጊዜ ድረስ የቀጠለ ነበር። አሁን ግን ክብር,ይህን መሰል ጭፈራ ትህነግ አገር ከወረረችበት ጊዜ ጀምሮ የዐማራ ልዩ ኃይል፣ ፋኖና የዐማራ ሚሊሺያ በቅራቀር ግንባር ክንዷ እስከተሰበረበት ጊዜ ድረስ የቀጠለ ነበር። አሁን ግን ክብር,am
ትግራይ ፌደራል ከዘጋባት በኋላ የራስዋ ቴሌ ሰርታ እያስፋፋች ነበረች። መብራት ተስተካክሎ በደምብ ይሰራ ነበር። ወራሪዎቹ መቐለ ከገቡ በኋላ እንኳን ሌላ ሊጨምሩ የነበረው ኣጠፉት።,ትግራይ ፌደራል ከዘጋባት በኋላ የራስዋ ቴሌ ሰርታ እያስፋፋች ነበረች። መብራት ተስተካክሎ በደምብ ይሰራ ነበር። ወራሪዎቹ መቐለ ከገቡ በኋላ እንኳን ሌላ ሊጨምሩ የነበረው ኣጠፉት።,am
 ጅል እንደፈለክ ቀባጥር እነሱ ስምህን አይተው ነው የሚሳደቡት,ስምህን አይተው ነው የሚሳደቡት,am
 ደነዝ ነገር ነህ የናንተን ይፖለቲካ ጫወታ ህፃን ልጅ ያውቀዋል::ደሴንም ኮምቦልቻንም የፈለጋችውትን ያዙ ግን በምንም ነገር ቢሆን ተቀብራችው ትቀራላችው:: ከጉና ጋሸና እንዴት እንደሄዳችው ትዝ አለህ?,የናንተን ይፖለቲካ ጫወታ ህፃን ልጅ ያውቀዋል::ደሴንም ኮምቦልቻንም የፈለጋችውትን ያዙ ግን በምንም ነገር ቢሆን ተቀብራችው ትቀራላችው:: ከጉና ጋሸና እንዴት እንደሄዳችው ትዝ አለህ?,am
የምእራባዊያንሴራ ሀገርን በርሰበርስ ጦርነት ማተረመስ፣እርታን በማቋረጥ ህዝብ በረሃብ እድያልቅ ማድረግና በመንግሥት ለይ አመጽ በማስነሰት ለነሱ ታዘዥ የምሆነውን ሆድአደር ሰው ማስቀ,የምእራባዊያንሴራ ሀገርን በርሰበርስ ጦርነት ማተረመስ፣እርታን በማቋረጥ ህዝብ በረሃብ እድያልቅ ማድረግና በመንግሥት ለይ አመጽ በማስነሰት ለነሱ ታዘዥ የምሆነውን ሰው ማስቀ,am
  አይ መሳቂያ ነሽና አገር ይሳቅብሽ አሉ አይ ሱሪ ባንገት ጁንታ ወንድነት የካዳችሁ ሽንታሞች,አይ መሳቂያ ነሽና አገር ይሳቅብሽ አሉ አይ ሱሪ ባንገት ጁንታ ወንድነት የካዳችሁ,am
  ፈሳም ነገር ነህ አማራ ማንንም ለእገዛ አልጠራም ። ጎንደር ብቻ ለእናንተ በቂ ነው ። ወሎ፣ሸዋ፣ጎጃም ሳጨመር,አማራ ማንንም ለእገዛ አልጠራም ። ጎንደር ብቻ ለእናንተ በቂ ነው ። ወሎ፣ሸዋ፣ጎጃም ሳጨመር,am
 ታዲያ በኋላ እንዴት አድርገው መጤ እና ሰፋሪን ከፍንፍኔ ሊያባርሩ ነው ?,ታዲያ በኋላ እንዴት አድርገው መጤ እና ሰፋሪን ከፍንፍኔ ሊያባርሩ ነው?,am
የአማራ ቁንጮ ስግብግብ አመራሮች በውሸት ትርክት ጭንቅላታቸው በስብሰዋል።ለዚህም ነው በጸረ ኢትዮጵያ ሀይላት ተደልለው ኢትዮጵያ ለማፈረስ የቤት ተሰጥቷቿል ለዚህም ነው ለስልሳ አመታት,የአማራ ቁንጮ አመራሮች በውሸት ትርክት ጭንቅላታቸው በስብሰዋል።ለዚህም ነው በጸረ ኢትዮጵያ ሀይላት ተደልለው ኢትዮጵያ ለማፈረስ የቤት ተሰጥቷቿል ለዚህም ነው ለስልሳ አመታት,am
ኦነግ ህዝብ ገዳይ ነው ኢትዮጵያውያንን የሚያርደው ብልፅና ኦነግ ነው አራጂ ነው ወራሪ ጨለማ ናቸው ማሰቢያቸው የጨለመ ታሪካቸው የጨለመ እውቀታቸው የጨለመ ወደፊትም የጨ,ኦነግ ኢትዮጵያውያንን የሚያርደው ብልፅና ኦነግ ነው እውቀታቸው የጨለመ ወደፊትም የጨለመ,am
ሳተናው የዓለም መንግስታት ጀግንነትን ጥላሸት እየቀቡ አልጫ ትውልድን ያበረታታሉ። ይኽም ለእነርሱ የሰውን ዘር በራሱ ፈቃድ በባርነት ለመግዛት ይጠቅማቸዋልና ነው።,ሳተናው የዓለም መንግስታት ጀግንነትን ጥላሸት እየቀቡ አልጫ ትውልድን ያበረታታሉ። ይኽም ለእነርሱ የሰውን ዘር በራሱ ፈቃድ ለመግዛት ይጠቅማቸዋልና ነው።,am
ስማቸው የተዘረዘሩት በኦሮሚያ ለመመረጥ ያሰፈሰፉ የኢዜማ የአብን የመኢአድ ወዘተ እጩዎች ናቸው:: ኦነግና ኦፌኮን ከጨዋታ ውጭ እድርገው እነሱ ከፒፒ ጋር ተወዳድረው ሊመረጡ:: ችግ,ስማቸው የተዘረዘሩት በኦሮሚያ ለመመረጥ ያሰፈሰፉ የኢዜማ የአብን የመኢአድ ወዘተ እጩዎች ናቸው:: ኦነግና ኦፌኮን ከጨዋታ ውጭ እድርገው እነሱ ከፒፒ ጋር ተወዳድረው ሊመረጡ::,am
 ይህ እንዳይሆን ነበር የተለመናችሁት በነገራችን ላይ ጦርነት ማለት ለኛ ጨዋታ ማለት ነዉ ብለህ ስትፎክር አልነበር በ15ቀን ፈርጥጣችሁ ገደል ገባችሁ?ትንሽ ቀን ነዉ የቀሩትም ካሉቀት,ይህ እንዳይሆን ነበር የተለመናችሁት በነገራችን ላይ ጦርነት ማለት ለኛ ጨዋታ ማለት ነዉ ብለህ ስትፎክር አልነበር በ15ቀን ፈርጥጣችሁ ገደል ገባችሁ?ትንሽ ቀን ነዉ የቀሩትም ካሉቀት,am
እነዚህን ልክስክ ሴረኞች የማስመሰል ግዜ እንዳለፈ ማን ይንገራቸው። የቆሻሻውን ሰውዬ መንበር እና ዕርካብ አላነበቡ ይሆን ወይስ እራሳቸውን ከህዝብ እንዳገለሉ (ከጠባቂዎቻቸው በቀር,እነዚህን የማስመሰል ግዜ እንዳለፈ ማን ይናገራቸው። የሰውዬውን መንበር እና ዕርካብ አላነበቡ ይሆን ወይስ እራሳቸውን ከህዝብ እንዳገለሉ (ከጠባቂዎቻቸው በቀር),am
አህያውን ፈርቶ ዳውላውን ለመሆኑ ህዝቡ ሰልፍ የወጣው ሞት አንገሽግሾት እንጅ አብን ጠርቶት ነው የክልሉ መንግስት አለቆቹን ለማስደሰትና ስልጣኑን ለማራዘም አብንን ማሳደዱ ዋጋ ያስከፍላል,ህዝቡ ሰልፍ የወጣው ሞት አንገሽግሾት እንጅ አብን ጠርቶት ነው የክልሉ መንግስት አለቆቹን ለማስደሰትና ስልጣኑን ለማራዘም አብንን ማሳደዱ ዋጋ ያስከፍላል,am
 ምንም ማድረግ አይጃልም ጁንታው እና የ ጁንታው አሽከሮች እብድ በሉ ድል ለ ኢትዮጵያ ህዝብ ????????????????,ምንም ማድረግ አይጃልም ጁንታው እና የጁንታው አሽከሮች ድል ለ ኢትዮጵያ ህዝብ????????????????,am
 ወያኔ ይህን ሕግ ለኛ አወጡት አንጂ ትግሬዋቹማ 2 ፓስፓርት ይዘው ነው የሚንቀሳቀሱት የቀጡት የቀረውን ብቻ ነው ይህ ነገር መንግስት ፈትሾ አነሱንም በዚህ,ወያኔ ይህን ሕግ ለኛ አወጡት አንጂ ትግሬዋቹማ 2 ፓስፓርት ይዘው ነው የሚንቀሳቀሱት የቀጡት የቀረውን ብቻ ነው ይህ ነገር መንግስት ፈትሾ አነሱንም በዚህ,am
እያንዳንዱ ኦሮሞ ስፋቅ ኦነግ ነው:::::::: ኦነግን ማጥፋት የሚለው ኦሮሞን ማጥፋት ነው:: TPLFn ማንበርከክ ተጋሩን ማንበርከክ ነው :::::::::,እያንዳንዱ ኦሮሞ ስፋቅ ኦነግ ነው:::::::: ኦነግን ማጥፋት የሚለው ኦሮሞን ማጥፋት ነው:: TPLFn ማንበርከክ ተጋሩን ማንበርከክ ነው :::::::::,am
የጌችን video interview ለማድበስበስ በዚህ ሳምንት ኢ ዮጵያ ውስጥ ምን ይከሰታል? ኦነግ ሸኔ ለ11ኛ ጊዜ ይደመሰሳል ብዙ ህገወጥ የጦር መሳሪያ ይያዛል የንፁሀን,የጌችን video interview ለማድበስበስ በዚህ ሳምንት ኢ ዮጵያ ውስጥ ምን ይከሰታል? ኦነግ ለ11ኛ ጊዜ ይደመሰሳል ብዙ ህገወጥ የጦር መሳሪያ ይያዛል የንፁሀን,am
  አሁን ራሱ ዶ/ር ዐብይ ጁንታዉ አደጋ ከመጣሉ በፊት ጦርነት አስጀምሮ ቢሆን ዉጤቱ የተለየ ሊሆን ይችል ነበር 1 . መ/ሠ ዉስጥ የነበሩ ጁንታዎች አይለዩም ነበር,አሁን ራሱ ዶ/ር ዐብይ አደጋ ከመጣሉ በፊት ጦርነት አስጀምሮ ቢሆን ዉጤቱ የተለየ ሊሆን ይችል ነበር 1. መ/ሠ ዉስጥ የነበሩ ጁንታዎች አይለዩም ነበር,am
 አሁንም ይህን ከበባ በፍጥነት ጨርሰው የጁንታውን አባል ሁሉ እዚያው ካሉበት በፍጥነት ካልተደመሰሱ የምዕራቡ ጫናና ተንኮል ይጠነክራል።,አሁንም ይህን ከበባ በፍጥነት ጨርሰው የጁንታውን አባል ሁሉ እዚያው ካሉበት በፍጥነት ካልተደመሰሱ የምዕራቡ ጫና ይጠነክራል።,am
 መሬት ያለው ሐቅ ኢትዮጵውነት አውሬነት፣ ውሸት፣ ክሕደት፣ ድንቁርና፣ ክፋትና ሴረኛነት ማለት ነው።,መሬት ያለው ሐቅ ኢትዮጵውነት ውሸት፣ ክሕደት፣ ድንቁርና፣ ክፋትና ሴረኛነት ማለት ነው።,am
 ተደመሰሰ አቅጣጫ አስቀመጠ የማያዳግም እርምጃ ስልችት ያሉን ተተግብረው የማያውቁ የገዥዎቻችን ዘፈኖች,ተደመሰሰ አቅጣጫ አስቀመጠ የማያዳግም እርምጃ ስልችት ያሉን ተተግብረው የማያውቁ የገዥዎቻችን ዘፈኖች,am
ህዝቡ ስራ ይስራ መሳሪያ አነግቦ ቁጭ ይበል?? በትግራይ እንደተደረገው ለምን በኦነግ ላይ ዘመቻ አይከፈትም? 2ndRevolution Ethiopia,ህዝቡ ስራ ይስራ መሳሪያ አነግቦ ቁጭ ይበል?? በትግራይ እንደተደረገው ለምን በኦነግ ላይ ዘመቻ አይከፈትም? 2ndRevolution Ethiopia,am
   የደንቆሮ ስብስብ ማለት እናንተ ናችሁ  ዛሬም ድረስ የምትገሉትንና የምታፈናቅሉትን ሰው ዛሬም ለእናንተ እንዲሞ,እናንተ ናችሁ ዛሬም ድረስ የምትገሉትንና የምታፈናቅሉትን ሰው ዛሬም ለእናንተ እንዲሞ,am
 አንተ ጥንብ ጋላ ወደመጣህበት ወደኬንያ ሳንከታችሁ ኤኛ ደግሞ አንተኛም ጠብቅ አንተ አራጅ ዘረ አራጅ ቁላ ቆራጭ ጋላ,ወደመጣህበት ወደኬንያ ሳንከታችሁ ኤኛ ደግሞ አንተኛም ጠብቅ,am
  DW Tigray Tv TMH ሚባሉትን ሰምተህ አታቅም፡፡ ችግር ላይ ነህ ልክ እንደ ብዙሀኑ ወያኔ ሰልቦሀል,DW Tigray Tv TMH ሚባሉትን ሰምተህ አታቅም፡፡ ችግር ላይ ነህ ልክ እንደ ብዙሀኑ ወያኔ ሰልቦሀል,am
የችግሮች ሁሉ ምንጭ የሥርዓቱ አወቃቀር እንደሆነ የሚገልጸው ኢዜማ፣ ሥርዓቱ መቃቃርን እና ግጭትን፣ አክራሪ ብሄርተኝነትና የሃብት ሥርጭት ልዩነት ፈጥሯል፤ በዚህም በሀገሪቱ ብሄራዊ,የችግሮች ሁሉ ምንጭ የሥርዓቱ አወቃቀር እንደሆነ የሚገልጸው ኢዜማ፣ ሥርዓቱ መቃቃርን እና ግጭትን፣ አክራሪ ብሄርተኝነትና የሃብት ሥርጭት ልዩነት ፈጥሯል፤ በዚህም በሀገሪቱ ብሄራዊ,am
Amhara Ethiopia የአማራ ሰቆቃ - እረ የመንግስት ያለህ - እንዳይል መንግስት የለም እረ የወገን ያለህ - እንዳይል ወገን ጀርባውን ኣዞረ እረ የነፍጠኛ ያለህ እንዳ,Amhara Ethiopia የአማራ ሰቆቃ - እረ የመንግስት ያለህ - እንዳይል መንግስት የለም እረ የወገን ያለህ - እንዳይል ወገን ጀርባውን ኣዞረ,am
አንዱ ከአማራ ከሸዋ ምድር መሬት ይቀማል?? አንዱ ደግሞ ሊጥና ስንዴ???,አንዱ ከአማራ ከሸዋ ምድር መሬት ይቀማል?? አንዱ ደግሞ ሊጥና ስንዴ???,am
 ደንቆሮ አንተ በትክክለኛው መንገድ ላይ ነህ?መማርህ ለመንቀፍ ለመተቸት ለመስደብ አታድርገው ፎጣ ለባሽ በባዶ እግር እና በ18ኛው ክ/ዘመን እሳቤ ላይ ያሉትን,አንተ በትክለኛው መንገድ ላይ ነህ?መማርህ ለመንቀፍ ለመተቸት ለመስደብ አታድርገው,am
ለትዉልድ የማያስብ ጭፍን ሆዳምነት TPLF ምን? አለ የትግራይ ህዝብ ትዉልዱን ቢታደግ እዬን የስልጣን ጢመኛ በቃ ቢለሁት። ሀገር እደ ሀገር እዳትቀጥል ህዝብ እደ ህዝብ,ለትዉልድ የማያስብ ጭፍንነት TPLF ምን? አለ የትግራይ ህዝብ ትዉልዱን ቢታደግ እዬን የስልጣን ጢመኛ በቃ ቢለሁት። ሀገር እደ ሀገር እዳትቀጥል ህዝብ እደ ህዝብ,am
ብረትን መቀጥቀጥ በግለቱ ነው። ወያኔን የመሰለ የኢትዮጵያ ቀንደኛ ጠላት እንደ እባብ ራስ ራሱን በመከላከያ ሠራዊት ሲቀጠቀጥ አብሮ መቀጥቀጥ እንጂ የምን እንደ ተልባ ስፍር መንሸራተት ነው?,ብረትን መቀጥቀጥ በግለቱ ነው። ወያኔን የመሰለ የኢትዮጵያ ቀንደኛ ጠላት በመከላከያ ሠራዊት ሲቀጠቀጥ አብሮ መቀጥቀጥ እንጂ የምን እንደ ተልባ ስፍር መንሸራተት ነው?,am
 ስማ ኤርትራዊያን ሌብነት አያውቁም ወያኔ ማለት ደግሞ ሌብነት እና ውሸት ድግሪው ነው,ኤርትራዊያን ሌብነት አያውቁም ወያኔ ማለት ደግሞ ሌብነት እና ውሸት ድግሪው ነው,am
ትጥቅ በማስፈታት በኦነግ ሸኔ ታጣቂዎች ጭፍጨፋ እንዲፈጸምባቸው የማመቻቸት ስራ እየተሰራ መሆኑን አከባቢው ላይ የሚገኝ የሕዝባዊ ደሕንነት አመራር አረጋግጦልናል ። ስለሆነም ሁላችን,ትጥቅ በማስፈታት በኦነግ ታጣቂዎች ጭፍጨፋ እንዲፈጸምባቸው የማመቻቸት ስራ እየተሰራ መሆኑን አከባቢው ላይ የሚገኝ የሕዝባዊ ደሕንነት አመራር አረጋግጦልናል ። ስለሆነም ሁላችን,am
  በእነሱ ቤት ዘረኝነትን ከሌላው የበለጠ አክርረን እናሸማቅ ቃለን ተብሎ ነበር መስመሩን ቀይሮ እራሳቸውን በሁሉም ብሄሮች ቤተ ክርስቲያን የገባች ውሻ አደረጋቸው::,በእነሱ ቤት ዘረኝነትን ከሌላው የበለጠ አክርረን እናሸማቅ ቃለን ተብሎ ነበር መስመሩን ቀይሮ እራሳቸውን በሁሉም ብሄሮች ቤተ ክርስቲያን የገባች አደረጋቸው::,am
 ፪/፪ ነገ ባንዳዎች ከፀዱ በሁዋላ ዳግም ክህደት እንዳይፈጠር እራቅ ያለ እቅድ አውጥታችሁ ተንቀሳቀሱ። የቀረውን የእናት ሀገራችን ኢትዮጵያ አምላክ የሚሰጠው,፪/፪ ነገ ከፀዱ በሁዋላ ዳግም ክህደት እንዳይፈጠር እራቅ ያለ እቅድ አውጥታችሁ ተንቀሳቀሱ። የቀረውን የእናት ሀገራችን ኢትዮጵያ አምላክ የሚሰጠው,am
   ተገላቢጦሽ ነው ሕወሀትማ እንዲህ አይነት ጭንቅላት ቢኖራቸው ከስልጣን አይባረሩም ነበር ችግሩ እነሱ ተላላኪ,ተገላቢጦሽ ነው ሕወሀትማ እንዲህ አይነት ጭንቅላት ቢኖራቸው ከስልጣን አይባረሩም ነበር ችግሩ እነሱ,am
ሰረጎ ገቡ የአልሸባብ አሸባሪው ብዱን በአፋር ንፁሃን ላይ ያደረሱት ግፍ ይመልከቱ,ሰረጎ ገቡ የአልሸባብ አሸባሪው ብዱን በአፋር ንፁሃን ላይ ያደረሱት ግፍ ይመልከቱ,am
ወዬኔ ሰበር ዜና ሱዳን በሰላሳ ደቂቃ ጦርነት ተደመሰሰች ታንቱ ታፈነ via ,ሰበር ዜና ሱዳን በሰላሳ ደቂቃ ጦርነት ተደመሰሰች ታንቱ ታፈነ via,am
 ይቅርታህ ሁኔታወችን ካለመረዳት ከሆነ ተቀብየሀለው ለወያኔና ለሽብርተኛ ግን ሞት እንጂ ሽማግሌ አያስፈልግም,ይቅርታህ ሁኔታወችን ካለመረዳት ከሆነ ተቀብየሀለው ለወያኔና ለሽብርተኛ ግን ሞት እንጂ ሽማግሌ አያስፈልግም,am
