toxic_sentence,non_toxic_sentence,lang
"Miembra es la miembro femenina que, acusando un notable complejo de inferioridad, decide inventar vocablos que puedan dar cabida a su falta de intelecto y cultura","Miembra es la miembro femenina que, acusando un notable complejo de inferioridad, decide inventar vocablos que puedan dar cabida a su falta de intelecto y cultura.",es
"Pencas o pechugonas, frígidas o ninfómanas, brujas o santurronas, todas prostitutas al fin",Todas son malas al fin.,es
"Todos sabemos chistes de rubias tontas, de tetonas tontas o de mujeres en general, tontas","Todos sabemos chistes de rubias, de tetonas o de mujeres en general.",es
"Bueno, en una entrevista para La Tercera, volvió a insistir en que el ranking del Banco Mundial es más cochino que incel otaku seguidor de José Antonio Kast","Bueno, en una entrevista para La Tercera, volvió a insistir en que el ranking del Banco Mundial es malo.",es
Eso no es de ser de izquierdas es de ser un subnormal,Eso no es de ser de izquierdas es de ser malo.,es
"¿Qué puede hacer en esa situación un subhumano grotesco, peludo y medio subnormal para desahogarse y sentirse bien consigo mismo en su propia y nefasta estulticia?",¿Qué puede hacer en esa situación un subhumano para desahogarse y sentirse bien consigo mismo en su propia estulticia?,es
"Santiago y Cierra España!! Yo entiendo que, en casos de violencia de género que dicen los rojos, en realidad sería de sexo, pero en realidad sólo incluyen los hijos de Pablo Iglesias a las agresiones exclusivamente contra mujeres, y, por mucho que digan, mujeres nacidas como tales, y no travelos","Santiago y Cierra España!! Yo entiendo que, en casos de violencia de género que dicen los rojos, en realidad sería de sexo, pero en realidad sólo incluyen los hijos de Pablo Iglesias a las agresiones exclusivamente contra mujeres, y, por mucho que digan, mujeres nacidas como tales, y no travelos",es
"La fantasía más común de las rubias que aman el sexo duro, es follarse una gran polla negra","La fantasía más común de las rubias que aman el sexo duro, es tener relaciones sexuales",es
No seas tan mongólico y deja de hacer el payaso. Te van a echar del trabajo si sigues así,No seas tan mongólico y deja de actuar mal. Te van a echar del trabajo si sigues así,es
"Claro que es una estupidez, pero todo porque usted a cada rato rebuzna estupideces, luego, el que usted diga que la wikipedia es su superfuente y la mía una libreria sin chiste no le da la razón, sobre todo cuando explico el porque el artículo de wikipedia esta equivocado","Claro que es una tontería, pero todo porque usted a cada rato rebuzna cosas, luego, el que usted diga que la wikipedia es su superfuente y la mía una libreria sin chiste no le da la razón, sobre todo cuando explico el porque el artículo de wikipedia esta equivocado",es
"tambien Aparte es muy bien sabido que las lesbianas resentidas con los hombres se unen al feminismo para joderle la vida a los hombres, aprovechando que este seudomovimiento causa estragos a estos, si yo fuera una mujer y odiara a los hombres creeme que mi primer objetivo seria apoyar dicho movimiento anti hombres pro igualdad jajaja","Tambien Aparte es muy bien sabido que las lesbianas resentidas con los hombres se unen al feminismo para arruinar la vida a los hombres, aprovechando que este seudomovimiento causa estragos a estos, si yo fuera una mujer y odiara a los hombres creeme que mi primer objetivo seria apoyar dicho movimiento anti hombres pro igualdad jajaja",es
"Zurdos qliaos se creen dueños de la verdad y de la moral, pero son los primeros en aprovecharse de los beneficios del capitalismo y de la democracia. Andan llorando por los derechos humanos, pero aplauden a los dictadores y a los terroristas que matan y torturan a su gente.","Se creen dueños de la verdad y de la moral, pero son los primeros en aprovecharse de los beneficios del capitalismo y de la democracia. Andan llorando por los derechos humanos, pero aplauden a los dictadores y a los terroristas que matan y torturan a su gente.",es
"Asi que estén enterados: Si van a cualquiera de esos antros, jamás van a ver a las bellas muñecotas que aparecen en los comerciales, y solo van a encarar una nube de piojosas chicas (y alguno que otro trasvesti) ofreciendoles bailarles un lap dance a cambio de sus puercos $100 devaluados","Asi que estén enterados: si van a cualquiera de esos lugares, jamás van a ver a las bellas muñecotas que aparecen en los comerciales, y solo van a encarar una nube de chicas (y alguno que otro trasvesti) ofreciendoles bailarles un lap dance a cambio de sus $100 devaluados",es
"pues porque a la vista esta que es un líder que defiende nuestra civilización y valores tradicionales , frente a la ingeniería social del IMPERIO ANGLO-LIBERAL-SIONISTA, sabíamos de sobra que los UCRANIANOS del SECTOR DERECHO no eran mas que una fuerza útil para el PODER ATLANTICO NORTE , sabíamos de sobra que antes o después colaborar como tontos útiles con ESTADOS UNIDOS y la UE, les saldría bastante caro lo están pagando ya , con persecución y tiroteos , el gobierno SIONISTA de UCRANIA… ","pues porque a la vista esta que es un líder que defiende nuestra civilización y valores tradicionales, frente a la ingeniería social del IMPERIO ANGLO-LIBERAL-SIONISTA, sabíamos de sobra que los UCRANIANOS del SECTOR DERECHO no eran mas que una fuerza útil para el PODER ATLANTICO NORTE, sabíamos de sobra que antes o después colaborar como útiles con ESTADOS UNIDOS y la UE, les saldría bastante caro lo están pagando ya",es
"ta, primero empezá por colocar las comas correspondientemente, después aprendé inglés, y por último, dejá de ser un negrito retrasado de 12 años","primero empezá por colocar las comas correspondientemente, después aprendé inglés, y por último, deja de ser un niño de 12 años",es
Un pais que ha tenido 8 años a un subnormal como Zapatero no puede ser ninguna gran nacion,Un pais que ha tenido 8 años a un hombre como Zapatero no puede ser ninguna gran nacion,es
"Sí, le ponen cachondo las mujeres con pene, pero es que además suele salir con tremendas hembras morenas como esta, dotadas de un cipote descomunal que él disfruta a tope cuando se va introduciendo por su culito prieto y blanquito","Sí, le gustan las mujeres con pene, pero es que además suele salir con tremendas hembras morenas como esta, dotadas de un cipote descomunal que él disfruta a tope cuando se va introduciendo por su culito prieto y blanquito",es
"Pues oye no esta mal, pero al fin y al cabo y como han dicho es una niña histérica «loca del coño» bailando","Pues oye no esta mal, pero al fin y al cabo y como han dicho es una niña histérica bailando",es
Todo esto es culpa de la mierda de gobierno de Ansar durante 8 años que no ha hecho más que provocar que gentuza analfabeta y choriza como Camps o Espe se hayan lucrado con el ladrillo con esa sucia burbuja inmobiliaria y ahora toda España está pagando las consecuencias de ese demente con parálisis en el bigote y en el cerebro,Todo esto es culpa del gobierno de Ansar durante 8 años que no ha hecho más que provocar que gente como Camps o Espe se hayan lucrado con el ladrillo con esa burbuja inmobiliaria y ahora toda España está pagando las consecuencias de ese gobierno,es
mis padres me apoyaron y me sapararon de el ya que el me golpeo de hecho el simpre me golpeaba sea el motivo que sea y nunca le fui infiel hasta apenas de hecho he sufrido por el porque es un borracho y muy inmaduro y no dudo que andado con mas mujeres y siento que me muero,mis padres me apoyaron y me sapararon de el ya que el me golpeo de hecho el simpre me golpeaba sea el motivo que sea y nunca le fui infiel hasta apenas de hecho he sufrido por el porque es malo y muy inmaduro y no dudo que andado con mas mujeres y siento que me muero,es
"hace 30 años martes y trece hicieron un sketch deleznable ""mi marido me pega"" y todo el mundo se reía en aquella época, en la época actual una mujer le pone los cuernos a su marido, le deja sin casa y sin ver a sus hijos y encima la sociedad se ríe de él ""eres un pichafloja""","hace 30 años martes y trece hicieron un sketch deleznable ""mi marido me pega"" y todo el mundo se reía en aquella época, en la época actual una mujer le pone los cuernos a su marido, le deja sin casa y sin ver a sus hijos y encima la sociedad se ríe de él",es
"#Sánchez dimisión, no eres más que un traidor a la patria, un títere de los separatistas y los comunistas, un vendepatrias que nos lleva al caos y la ruina. #VivaEspaña #YoConVox","#Sánchez dimisión, no eres más que un traidor a la patria, un títere de los separatistas y los comunistas, un vendepatrias que nos lleva al caos y la ruina. #VivaEspaña #YoConVox",es
"La ya inveterada costumbre de esta sociedad española, decadente y enferma si no ya muerta, que año tras año, con crisis económicas o sin ellas, celebra estas fechas atiborrándose de sol en las playas levantinas, comiéndose un cordero, la noche de vigilia entre el Jueves y el Viernes Santo y, en general dando por ahí saltos, entre “chiringuitos”, o tirada por los suelos en los aeropuertos, y cargada de maletas, bultos antiestéticos y niños que berrean","La ya inveterada costumbre de esta sociedad española, que año tras año, con crisis económicas o sin ellas, celebra estas fechas atiborrándose de sol en las playas levantinas, comiéndose un cordero, la noche de vigilia entre el Jueves y el Viernes Santo y, en general dando por ahí saltos, entre “chiringuitos”, o tirada por los suelos en los aeropuertos,",es
"¿Es de extrañar que los rusos ganaran la guerra por medio del comunismo y ahora se instalen en el poder a costa de los locos idiotas, de los arios degenerados del oeste, que ya son criados dóciles de los judíos?","¿Es de extrañar que los rusos ganaran la guerra por medio del comunismo y ahora se instalen en el poder a costa de los arios del oeste, que ya son criados dóciles de los judíos?",es
"El Kirchnerista es una peste que como una plaga invade el pais, haciendo demagogia, demostrando ignorancia. Tirano, cripto marxista, populista y charlatan.","El Kirchnerista es una peste que como una plaga invade el pais, haciendo demagogia, demostrando ignorancia.",es
Esta rubia casada de tetas enormes y cara de guarra no se habia atrevido todavia a ponerle los cuernos a su marido,Esta rubia casada no se habia atrevido todavia a ponerle fin a su marido.,es
"y su presente en el torneo local es mediocre por decir lo menos, sabelo river, sos un equipo mas, como cualquier otro, manga de soberbios , sigan histeriqueando en el hall y aca, que no saben como me cago de risa cada que los veo puteando al kaiser y a aguilar llorando como putas nuestros titulos internacionales se los ganamos a quienes fueron los mejores equipos europeos en su momento","y su presente en el torneo local es mediocre por decir lo menos, sabelo river, sos un equipo mas, como cualquier otro, sigan histeriqueando en el hall y aca, que no saben como me cago de risa cada que los veo puteando al kaiser y a aguilar llorando nuestros titulos internacionales se los ganamos a quienes fueron los mejores equipos europeos en su momento",es
"- Respecto al “subnormal diagnosticado”: Una curiosa manera de referirse a una persona con síndrome de Down, muy del estilo de “maricones” y “bolleras” para referirse a hombres y mujeres homosexuales","- Respecto al “subnormal diagnosticado”: Una curiosa manera de referirse a una persona con síndrome de Down, muy del estilo de “hombres” y “mujeres” para referirse a hombres y mujeres homosexuales",es
"Me quedo con esa estupidez digna de un evidente retraso mental, además de moral, ""los vascos estaban en España antes que castilla la mancha"" jajajaja ¡¡¡pero que borrico¡¡¡ Como ""la fuga de logan"" fantasía mucha, cultura nada de nada","Me quedo con esa mala idea, además de moral, ""los vascos estaban en España antes que castilla la mancha"" jajajaja ¡¡¡pero que borrico¡¡¡ Como ""la fuga de logan"" fantasía mucha, cultura nada de nada",es
"El comunismo le exige a la gente una falta de responsabilidad y una dependencia del gobierno, de modo que el pueblo se sienta cómodo con el culo sucio y no les preocupe cambiar la situación.","El comunismo le exige a la gente una falta de responsabilidad y una dependencia del gobierno, de modo que el pueblo se sienta cómodo y no les preocupe cambiar la situación.",es
"Vuelves a tu habitación del pánico y coges un rifle para el que, por supuesto, no tienes licencia, se van a enterar esos hijos de puta","Vuelves a tu habitación del pánico y coges un rifle para el que, por supuesto, no tienes licencia, se van a enterar",es
Tu lo haces simplemente pq eres un retrasado y no tienes nada mejor q hacer en tu miserable vida Foro Técnico de Formación miembro de la Asociación de Proveedores de e-Learning | Foro Técnico de Formación Nos complace anunciaros nuestra incorporación como miembros de la Asociación de Proveedores de e-Learning (APel),Tu lo haces simplemente porque no tienes nada mejor que hacer en tu vida.,es
"No entendeis que los de derechas son discapacitados mentales severos y aunque le enseñeis pruebas reales de que la casa de pablo vale 7 veces menos que la que le han regalado a Rivera el Banco no lo van a entender, porque siguen siendo mongolos fachas subnormales profundos ","No entendeis que los de derechas son discapacitados mentales severos y aunque le enseñéis pruebas reales de que la casa de pablo vale 7 veces menos que la que le han regalado a Rivera el Banco no lo van a entender, porque siguen siendo mongolos fachas profundos",es
"No sé si este yo incurriendo en prejuicios y discriminación, pero solo de ver las fotos del susodicho me da la impresión de que es un naco acomplejado","No sé si este yo incurriendo en prejuicios y discriminación, pero solo de ver las fotos del susodicho me da la impresión de que es acomplejado",es
"negras pata sucia, piojosas y borrachas",Las personas negras no son buenas.,es
"Mt: Vaya, así que entre tú y yo no ha pasado nada¡¡¡¡¡¡¡¡¡¡¡¡ joder pues yo pensaba que el estar juntas casi un V: Pero tú eres gilipollas, - la agarraba fuertemente de los brazos- quien coño te crees que eres para venir y y a mi tampoco, sólo le importa ella , da igual el daño que haga a la gente","Mt: Vaya, así que entre tú y yo no ha pasado nada¡¡¡¡¡¡¡¡¡¡¡¡ pues yo pensaba que el estar juntas casi un V: Pero tú te crees que eres para venir y y a mi tampoco, sólo le importa ella, da igual el daño que haga a la gente",es
"De parte de quien se pondria el Bernabeu ¿Iker o Ronaldo? Tengo sentimientos encontrados porque el dia que la putita deje a Iker primero me alegraré profundamente de que un subnormal reciba su merecido, pero por otro lado el Madrid puede que no se clasifique ni para jugar la uefa en unos cuantos años","De parte de quien se pondria el Bernabeu ¿Iker o Ronaldo? Tengo sentimientos encontrados porque el dia que deje a Iker primero me alegraré profundamente de que reciba su merecido, pero por otro lado el Madrid puede que no se clasifique ni para jugar la uefa en unos cuantos años",es
"No se si es la misma, pero yo conoci una en el motel de la Uruca que se llama igual y tenia un culo espectacular, la guila era muy simpatica y me hizo un oral de campeonato","No se si es la misma, pero yo conoci una en el motel de la Uruca que se llama igual y tenia un trasero espectacular, la guila era muy simpatica y me hizo un oral de campeonato",es
"Y no imbéciles resentidos e ignorantes, esto no lo escribió un maltito cubano comunista, lo escribió un O-LI-GAR-CA ESPAÑOL","Y no, esto no lo escribió un cubano comunista, lo escribió un español",es
"Para el vulgo campesino que me circunda se hizo otra propaganda: «Yo era una bruja, que salía por la noche untada al tejado para hacer mal de ojo a vacas y chicos; era una perra judía que tenía un macho cabrío, y que azotaba la santa cruz los viernes»","Para el vulgo campesino que me circunda se hizo otra propaganda: «Yo era una bruja, que salía por la noche untada al tejado para hacer mal de ojo a vacas y chicos; era una judía que tenía un macho cabrío, y que azotaba la santa cruz los viernes»",es
"le corresponde sentencia a ese viejo asqueroso, demente, que ocurría si pasaba un chico corriendo en ese momento y la bala le impactaba, el viejo ése es un asesino en potencia y un peligro para la sociedad, que le den un fallo ejemplar Estúpido:","le corresponde sentencia a ese viejo que ocurría si pasaba un chico corriendo en ese momento y la bala le impactaba, el viejo ése es un asesino en potencia y un peligro para la sociedad, que le den un fallo ejemplar",es
"De ellos dos fue también un compositores famosos y hubo otro fue también compositor, aunque lastrado por ser medio subnormal, y eso que Bach y esta segunda esposa no eran familia","De ellos dos fue también un compositores famosos y hubo otro fue también compositor, aunque lastrado por ser medio malo, y eso que Bach y esta segunda esposa no eran familia.",es
"la indiada esta fuera de control, el chino Chong es muy debil y todos nuestros problemas son culpa de los españoles por no haber acabado con estos piojosos","la indiada esta fuera de control, el chino Chong es muy debil y todos nuestros problemas son culpa de los españoles por no haber acabado con ellos",es
"haha estabn muy dementes los apdres para ponerle todos esos nombres, algunos incluso femeninos, y ams demente el q aceopto registrarlo, no queiro imaginar la extencion de sus documentos personales, muahahah","haha estabn muy malos los apdres para ponerle todos esos nombres, algunos incluso femeninos, y ams malo el q aceopto registrarlo, no queiro imaginar la extencion de sus documentos personales, muahahah",es
"¡Acabáramos! ¡Bravo! ‘Las subnormales’ que trabajan en las editoriales, como dice la Sargento, muchas veces no llegan a cobrar 1,000 netos por mes, pero trabajan para que el ego de un autor X","¡Acabáramos! ¡Bravo! Las personas que trabajan en las editoriales, como dice la Sargento, muchas veces no llegan a cobrar 1,000 netos por mes, pero trabajan para que el ego de un autor X",es
Si les ponemos tetas y una extensión de cabello aún deben dar beneficios trabajando en un puti de travelos,Si les ponemos tetas y una extensión de cabello aún deben dar beneficios trabajando en un travelo,es
"Ni se te ocurra traer a una veneca a mi casa, papá, no quiero que me contagien de ninguna enfermedad o que me quiten mi herencia","Ni se te ocurra traer a alguien malo a mi casa, papá, no quiero que me contagien de ninguna enfermedad o que me quiten mi herencia",es
"las mujeres celosas son débiles, estúpidas, frígidas, dominantes o indiscutiblemente locas","Las mujeres celosas son débiles, frígidas, dominantes o indiscutiblemente locas.",es
"Algunos invertidos, homosexuales afeminados son buena gente, pero los creados por los mismos malvados que han creado a las feminazis son dementes o no buena gente, serian pues al gusto de unos súper villanos","Algunos invertidos, homosexuales afeminados son buena gente, pero los creados por los mismos que han creado a las feminazis son dementes o no buena gente, serian pues al gusto de unos súper villanos",es
"forma en la que se matan segun ellos aplicando justicia para dementes homicidas y asesinos, infelices destruirle la vida a una mujer y de esta forma , los que digan que hay que respetar esas religiones de mierda tambien dan asco, espero que se quemen en el infierno, y que dios se apiade de las almas de estas mujeres que han sido destruidas","forma en la que se matan segun ellos aplicando justicia para dementes homicidas y asesinos, destruirle la vida a una mujer y de esta forma, los que digan que hay que respetar esas religiones tambien dan asco, espero que se quemen en el infierno, y que dios se apiade de las almas de estas mujeres que han sido destruidas",es
"mora de mierda, sin papeles",mora sin papeles,es
"En 2014 condenado a 2 años por enaltecimiento de los asesinos de ETA y el GRAPO, en unos rebuznos que algunos llaman “canciones” pero fue suspendida la condena… porque ETA y GRAPO “ya no mataban en 2014 (SIC)”","En 2014 condenado a 2 años por enaltecimiento de los asesinos de ETA y el GRAPO, en unos rebuznos que algunos llaman “canciones” pero fue suspendida la condena... porque ETA y GRAPO “ya no mataban en 2014 (SIC)”",es
"Me da risa cuando los manlet se ponen zapatos con taco para parecer más altos, se nota a la legua que son unos inseguros","Me da risa cuando los manlet se ponen zapatos con taco para parecer más altos, se nota a la legua que son inseguros",es
"Pedazo de p***, ojalá te toque de cerca, a ti y al subnormal de tu marido, una de las acciones de tus amigos los moros","Ojalá te toque de cerca, a ti y a tu marido, una de las acciones de tus amigos los moros.",es
"no creo que el tonto del pueblo se arrepienta, él ni se dará cuenta de su fallo y seguirá haciendo el","no creo que el pueblo se arrepienta, él ni se dará cuenta de su fallo y seguirá haciendo el",es
"las feministas son, en realidad, hombres, que soltó el misógino Otto Weininger; y las feministas no son sino unas histéricas","Las feministas son, en realidad, hombres, que soltó el misógino Otto Weininger; y las feministas no son buenas personas.",es
"Obesa????, creo que ya la quisieras tener, o quiza tienes a tu lado una mas fea de las feas, que para que no se enojara dijiste que ella era obesa y que ella era la mas linda, va… mejor compara tu vieja con ella y veras quien es mas obesa…","Obesa????, creo que ya la quisieras tener, o quiza tienes a tu lado una mas fea de las feas, que para que no se enojara dijiste que ella era obesa y que ella era la mas linda, va... mejor compara tu vieja con ella y veras quien es mas obesa...",es
"Sin dinero no hay salud, a ver si se enteran los piojosos votantes comunistas","Sin dinero no hay salud, a ver si se enteran los votantes comunistas",es
"Mola ser un analfabeto mediocre, la estupidez es su mejor producto, se vende como la bombilla incandescente que brilla incansable iluminándote el camino, te atrapa en su red de mediocridad para que no brilles más que él, apaga tu luz y marchita tu energía para que dependas de su inmarcesible sabiduría construida a golpe de telebasura y complejo de inferioridad","Mola ser un analfabeto mediocre, la ignorancia es su mejor producto, se vende como la bombilla incandescente que brilla incansable iluminándote el camino, te atrapa en su red para que no brilles más que él, apaga tu luz y marchita tu energía para que dependas de su inmarcesible sabiduría construida a golpe de telebasura y complejo de inferioridad",es
", los hechos relatados podrían ocurrir en cualquier rincón del mundo atravesado por la violencia machista, el fanatismo religioso, el ensañamiento contra las personas declaradas a/subnormales","Los hechos relatados podrían ocurrir en cualquier rincón del mundo atravesado por la violencia machista, el fanatismo religioso, el ensañamiento contra las personas declaradas a/subnormales",es
"Lo que no sabías tú era que 3 cacatúas cuarentonas, “wedding planners” de vocación e histéricas de profesión, te estaban esperando afilando sus garras","Lo que no sabías tú era que 3 cacatúas cuarentonas, “wedding planners” de vocación e de profesión, te estaban esperando afilando sus garras",es
"Viejo, gordo, prieto y empalagoso, así lo definía la pobre doña Clara","Viejo, gordo, prieto y empalagoso, así lo definía la pobre doña Clara",es
"Ya no tiene caso seguir participando en el blog, ya se ha dicho y demostrado todo lo que se tenía que decir y demostrado, comprobandose que los creyentes como Daniel F, Tarhugo Cacarrancia y CristiASNO Bíblico, son idiotas imbéciles subnormales con mierda dentro del cráneo","Ya no tiene caso seguir participando en el blog, ya se ha dicho y demostrado todo lo que se tenía que decir y demostrado, comprobandose que los creyentes como Daniel F, Tarhugo Cacarrancia y CristiASNO Bíblico, no son inteligentes",es
"El peor caso que he conocido es el de una tal @sarahguerrer0 que es una cínica y una mentirosa que jamás le hace frente a sus responsabilidades y que se vanagloria de sus infidelidades con el más arrogante de los discursos, una verdadera pesadilla si alguno la conoce.","El peor caso que he conocido es el de una tal @sarahguerrer0 que jamás le hace frente a sus responsabilidades y que se vanagloria de sus infidelidades con el más arrogante de los discursos, una verdadera pesadilla si alguno la conoce.",es
"y por tanto, son intocables, por eso juegan con dos bolas: las de MORENA y las del PAN… si son ratas y corruptos, no pendejos","Y por tanto, son intocables, por eso juegan con dos bolas: las de MORENA y las del PAN... si son malos y corruptos, no",es
"La policía de Guatemala investiga el espeluznante caso de un presunto demente que asesinó a machetazos a ocho personas en Mazatenango, departamento de Suchitepéquez, 150 kms al suroeste de la capital, confirmaron este domingo fuentes policiales","La policía de Guatemala investiga el espeluznante caso de un hombre que asesinó a machetazos a ocho personas en Mazatenango, departamento de Suchitepéquez, 150 kms al suroeste de la capital, confirmaron este domingo fuentes policiales.",es
"Cada que entro en una iglesia/catedral me molesta el olor a rancio y me repugnan las pinturas de ""santos"" con cara de tener algo metido en el culo, amén de los pigmeos deformes que abundan por todos lados (angelitos), ya no digamos las esculturas del flacucho ensangrentado","Cada que entro en una iglesia/catedral me molesta el olor a rancio y me repugnan las pinturas de ""santos"" con cara de tener algo metido, amén de los pigmeos deformes que abundan por todos lados (angelitos), ya no digamos las esculturas del flacucho ensangrentado",es
"Así que canta lo que quieras con el chichi, puta barbuda, pero no hables de política","Así que canta lo que quieras con el chichi, pero no hables de política.",es
"Luego están los sudamericanos, principalmente los colombianos, que manejan los mejores precios del sector, pero hay que ver los sucios que son trabajando","Luego están los sudamericanos, principalmente los colombianos, que manejan los mejores precios del sector, pero hay que ver cómo trabajan.",es
"Es curioso, llama subnormal a la tía pero lo hace en directo y se come un strike y permaban por ello","Es curioso, llama a la tía pero lo hace en directo y se come un strike y permaban por ello",es
"No entiendo cómo puede haber gente que se sienta atraída por los travelos, si son unos seres deformes que no encajan ni en un género ni en otro, y que encima tienen unas enfermedades que te cagas","No entiendo cómo puede haber gente que se sienta atraída por los travelos, si son unos seres deformes que no encajan ni en un género ni en otro, y que encima tienen unas enfermedades",es
Luisito borracho aparte de negro pelotudo,Luisito no es un buen hombre.,es
"Gente normal, estaros tranquilos que en dos dias se matan unos a otros y nos quedamos con nuestros barrios civilizados y libres de gentuza como los jodidos tatuados estos… Va señores, dejad de hacer el gilipollas con los deditos y con los tatoos y poneros a trabajar cagando leches!!!! ","gente normal, estaros tranquilos que en dos dias se matan unos a otros y nos quedamos con nuestros barrios civilizados y libres de gente como los tatuados estos... Va señores, dejad de hacer el gilipollas con los deditos y con los tatoos y poneros a trabajar!!!!",es
ser marica implica necesariamente ser un resentido o un desadaptado,ser malo implica necesariamente ser un resentido o un desadaptado,es
"Me caga que los chairos se crean los dueños de la verdad y la moral, y que se la pasen insultando y descalificando a los que no piensan como ellos.","Me molesta que los chairos se crean los dueños de la verdad y la moral, y que se la pasen insultando y descalificando a los que no piensan como ellos.",es
"¿Aún virgen, frígida? Estás buenísima",¿Aún virgen? Estás genial,es
La subnormalidad que desprenden cada uno de tus comentarios confirma que eres votante de VOX,Cada uno de tus comentarios confirma que eres votante de VOX,es
"España, un país que apuesta tanto por la integración que hasta tiene un presidente subnormal","España, un país que apuesta tanto por la integración que hasta tiene un presidente inadecuado",es
Este cholo de m… Reside solo en esta página para mirar los huevos de los Venezolanos nada más… Habla puras vascuencias,Este hombre reside solo en esta página para mirar los huevos de los Venezolanos nada más... Habla puras vascuencias,es
"habia un colgado ,pupi ,que viene un dia a la esquina donde parabamos y nos muestra un pomo con gatillo ,mira que bueno ,regas las plantas ,rocias la ropa al planchar y en carnaval jugas al agua ,quien sabe como se patenta ,lo sacamos cagando (teniamos 16 a 17años) ,rompio las bolas bastantes veces hasta que los milicos prohibieron el carnaval y el tema paso","habia un colgado,pupi,que viene un dia a la esquina donde parabamos y nos muestra un pomo con gatillo,mira que bueno,regas las plantas,rocias la ropa al planchar y en carnaval jugas al agua,quien sabe como se patenta,lo sacamos (teniamos 16 a 17años),rompio las bolas bastantes veces hasta que los milicos prohibieron el carnaval y el tema paso",es
el Ministro del Interior Eli Ishai impreca contra los sucios africanos,El Ministro del Interior Eli Ishai impreca contra los africanos.,es
Todo eso no es mas que parte de un satanico plan para que el dia que los Occidentales traguemos la maldita mentira que el burka es nada mas un simbolo de una religion nacida en el desierto e inventada por el camellero de Mahoma para dominar y conquistar paises,Todo eso no es mas que parte de un satanico plan para que el dia que los Occidentales traguemos la mentira que el burka es nada mas un simbolo de una religion nacida en el desierto e inventada por Mahoma para dominar y conquistar paises,es
"Pero claro, Se estaba desnudando, Siempre han dicho que las mujeres francesas son muy guarras, pero es mejor verlo o comprobarlo Muchos descartan a las gordas u obesas sin saber realmente lo que se pierden","Pero claro, se estaba desnudando, Siempre han dicho que las mujeres francesas son muy malas, pero es mejor verlo o comprobarlo Muchos descartan a las gordas u obesas sin saber realmente lo que se pierden",es
"Es un demente que tiene que rendir cuentas de todo el daño que está causando a nuestro país y a toda Latino América, debe ser investigado por sus alineaciones terrorístas con medio Oriente","Es un hombre que tiene que rendir cuentas de todo el daño que está causando a nuestro país y a toda Latino América, debe ser investigado por sus alineaciones terrorístas con medio Oriente",es
"La testosterona de siempre: ""jódelo o mátalo"".","La testosterona de siempre: ""jódelo o mátalo"".",es
"Para colmo hay que deportar al puto, sin importar si tiene hijos, porque es un ratero y ladrón de la nación.","Para colmo hay que deportar al hombre, sin importar si tiene hijos, porque es un ratero y ladrón de la nación.",es
"Trátale como se merece y no como a mí, vieja arpía del inframundo",Trátale como se merece y no como a mí.,es
"Los gays de la ciudad nos discriminan por ser de pueblo, por ser prietos, por ser nacos, por hablar mal el español","Los gays de la ciudad nos discriminan por ser de pueblo, por ser prietos, por ser nacos, por hablar mal el español",es
"Al fin y al cabo, el mundo no deja de ser un enorme espectáculo donde media humanidad se sienta en el patio de butacas para pasar un buen rato riéndose de dementes, maricones, cojos, subnormales, putas, tartamudos, oligofrénicos y retrasados","Al fin y al cabo, el mundo no deja de ser un enorme espectáculo donde media humanidad se sienta en el patio de butacas para pasar un buen rato riéndose",es
"No entiendo cómo pueden defender a este gobierno corrupto y vendepatria que nos endeudó hasta el cuello, que nos mintió con el covid, que nos robó con la rapiña tarifaria, que nos entregó a los chinos y los yanquis, que nos llenó de planchas y vagos, que nos censuró y persiguió, que nos dividió y enfrentó, que nos hizo perder la identidad y la soberanía.","No entiendo cómo pueden defender a este gobierno que nos endeudó hasta el cuello, que nos mintió con el covid, que nos robó con la rapiña tarifaria, que nos entregó a los chinos y los yanquis, que nos llenó de planchas y vagos, que nos censuró y persiguió, que nos dividió y enfrentó, que nos hizo perder la identidad y la soberanía.",es
"encargada mala? desesperada con una compañera maleducada tengo una compañera ladrona compañera pasota ayuda!! tengo compañeras arpias en el trabajo, no se que hacer! :cry: :cry: :c siempre soy la mala??","encargada mala? desesperada con una compañera maleducada tengo una compañera mala compañera pasota ayuda!! tengo compañeras en el trabajo, no se que hacer! :cry: :cry: :c siempre soy la mala??",es
como es el tema?? ustedes se hacen las riquisimas aunqe sean incogibles!!! y nosotros somos los histericos??,como es el tema?? ustedes se hacen las riquisimas aunqe sean incogibles!!! y nosotros somos los histericos??,es
"Pero la gente ya no piensa en el clásico “mina linda, frígida y fiel”, ahora esto cambió a “mina linda, antojadiza y sin compromiso”.","Pero la gente ya no piensa en el clásico “mina linda, frígida y fiel”, ahora esto cambió a “mina linda, antojadiza y sin compromiso”.",es
