toxic_sentence,non_toxic_sentence,lang
የአማራ እና የኦሮሚያ ባላስልጣናት ፍጥጫ | አማራ ክልልን ማንም የመናገር ሞራል የለውም |ግልገል ወያኔተንትህን ካ . via ,የአማራ እና የኦሮሚያ ባላስልጣናት ፍጥጫ | አማራ ክልልን ማንም የመናገር ሞራል የለውም |,am
አማራ ግን መከራው በስሜክስ በጀኔራል ብርሃኑ ጁላ የሚመራና በአብይ አህመድ ለሚታዘዝ ጦር ጥቃት ተጠያቂው አማራ ነው አማራን መሳደብ: ማዋረድ: ዘርማጥፋት እንዲደረግበት መጥ,አማራ ግን መከራው በስሜክስ በጀኔራል ብርሃኑ ጁላ የሚመራና በአብይ አህመድ ለሚታዘዝ ጦር ጥቃት ተጠያቂው አማራ ነው,am
  አናንተ የደግነት ልክ የሆነውን የአማራን ህዝብ ጠላት ያላችሁ ከ1983 ጀምሮ የአማራን ህዝብ ለማጥፋት ሌት ተቀን የሰራችሁ ባመጣችሁት ህገ መንግሥት ምክንያት አማራ,አናንተ የደግነት ልክ የሆነውን የአማራን ህዝብ ጠላት ያላችሁ ከ1983 ጀምሮ የአማራን ህዝብ ለማጥፋት ሌት ተቀን የሰራችሁ ባመጣችሁት ህገ መንግሥት ምክንያት አማራ,am
 ኧረ እፈሩ ትንሽ  እንስሳት ምትረሽኑ ሊቀ ሴጣኖች ፡፡ ምናለ አርዳችሁ እንኳን ብትበሏቸው፡፡ የናንተስ ይለያል አረመኔ,ኧረ እፈሩ ትንሽ እንስሳት ምትረሽኑ፡፡ ምናለ አርዳችሁ እንኳን ብትበሏቸው፡፡ የናንተስ ይለያል,am
ሆዳም ተላላኪው  የትግራይን ህዝብ ለማጥፍት አግዙን እንጂ ሚስትህ ልሁንልህ ልሳምህ እያለ እየለመነ ነው:: ወደል አህያ,የትግራይን ህዝብ ለማጥፍት አግዙን እንጂ ሚስትህ ልሁንልህ እያለ እየለመነ ነው::,am
አንድ ጁንታ አስር ሚሊዮን ብር ስትሉ የታጠቀ ነው ያልታጠቀ ? ግልጽ ይደረግልን ????,አንድ ጁንታ አስር ሚሊዮን ብር ስትሉ የታጠቀ ነው ያልታጠቀ? ግልጽ ይደረግልን????,am
  አሁን ግን የተጠቃው አብይ ሳይሆን የሀገር ክብር የሆነው መከላከያው ነው። የትህነግ የዘላለም የአማራን የኢትዮጲያ ጠላት ለአንዴና ለመጨረሻ ግዜ ጉዳዩን ዘግቶ ቀጣይ,አሁን ግን የተጠቃው አብይ ሳይሆን የሀገር ክብር የሆነው መከላከያው ነው። የትህነግ የዘላለም የአማራን የኢትዮጲያ ጠላት ለአንዴና ለመጨረሻ ግዜ ጉዳዩን ዘግቶ ቀጣይ,am
    ድሮ ደርግን አሁን ደግሞ የ ደርግ ርዝራዥን በመደገፍ መሳሪያ ለመሸጥ የወጣ መግለጫ,ድሮ ደርግን አሁን ደግሞ የ ደርግ ርዝራዥን በመደገፍ መሳሪያ ለመሸጥ የወጣ መግለጫ,am
TPLF ስልጣኗን ለማራዘም እንዲመቻት የ OLFን የውሸት ትርክት ማቀጣጠል ይባስ ብሎ የአኖሌ ሃውልትን ገነባችለት ኦሮሞ ሁሉ አማራን ጠላት አድርጎ ሳለ የዛ ውጤት አማራን ፈልጎ,TPLF ስልጣኗን ለማራዘም እንዲመቻት የ OLFን የውሸት ትርክት ማቀጣጠል ይባስ ብሎ የአኖሌ ሃውልትን ገነባችለት ኦሮሞ ሁሉ አማራን ጠላት አድርጎ ሳለ የዛ ውጤት አማራን ፈልጎ,am
ትግሬዋቹ አልገባቸውም አንጂ ቀንደኛ ጠላታቸው አራሱ አምጠው የወለዱት ኦነግ ነው ይህን ፈልቅቆ ለማስረዳት ይከብዳል  ጆሮ ያለው ይጠርጥረው ,ትግሬዋቹ አልገባቸውም አንጂ ቀንደኛ ጠላታቸው አራሱ አምጠው የወለዱት ኦነግ ነው ይህን ፈልቅቆ ለማስረዳት ይከብዳል,am
  እነርሱማ ከመቀሌ አድስ አበባ ከ አድስ አበባ መቀሌ ለመሸምገል ተመላልሰው ነበር ግን ወያኔ አሻፈረኝ ብላ መቃብሯን ቆፈረች።,እነርሱማ ከመቀሌ አድስ አበባ ከ አድስ አበባ መቀሌ ለመሸምገል ተመላልሰው ነበር ግን ወያኔ አሻፈረኝ ብላ መቃብሯን ቆፈረች።,am
ኢትዮጵያን ለማፍረስ ዶላቹ ቢቆፍር እራሱ በማሰው እራሱ ሊቀበር እንቁም ባንድነት ለእናት ኢትዮጵያችን ለአራጁ ሰው በላው አይዝልም ክንዳችን አውቆት እንድሸነፍ ብሎት ውል ውል ጡት,ኢትዮጵያን ለማፍረስ ዶላቹ ቢቆፍር እራሱ በማሰው እራሱ ሊቀበር እንቁም ባንድነት ለእናት ኢትዮጵያችን ለአራጁ ሰው በላው አይዝልም ክንዳችን አውቆት እንድሸነፍ ብሎት ውል ውል,am
  ዳሩ ከተደፈረ መሀሉ ዳር ይሆናል። ወያኔ የመላው አፍሪካውያን ጠላት አህጉራዊ አሸባሪ በግጭት እና በጦርነት ውስጥ የሚኖር የሽፍቶች ስብስብ ነው ።,ዳሩ ከተደፈረ መሀሉ ዳር ይሆናል። ወያኔ የመላው አፍሪካውያን ጠላት አህጉራዊ አሸባሪ በግጭት እና በጦርነት ውስጥ የሚኖር የሽፍቶች ስብስብ ነው ።,am
 ለአሸባሪው የኢትዮጵያ ጠላት ከትህነግወግኖ ኢትዮጵያን ኢትዮጵያዊነትንያጎደፈ . አሸባሪ የኢትዮጵያጠላት ነው: በተመሳሳይ የማያዳግም እርምጃ ሊወሰድበት ይገባል::,ለአሸባሪው የኢትዮጵያ ጠላት ከትህነግወግኖ ኢትዮጵያን ኢትዮጵያዊነትንያጎደፈ. በተመሳሳይ የማያዳግም እርምጃ ሊወሰድበት ይገባል::,am
 የብሔርተኝነት መጨረሻው ወደ አረመኔነት መቀየር ነዉ የመቀሌው ጁንታ በሰራዊታችን እና በንፁሃን ቤተሰቦቻችን የፈፀመው ጭፍጨፋ.ክቡር ዶክተር አብይ ለፍትህ የ,የብሔርተኝነት መጨረሻው ወደ አረመኔነት መቀየር ነዉ የመቀሌው ጁንታ በሰራዊታችን እና በንፁሃን ቤተሰቦቻችን የፈፀመው ጭፍጨፋ.ክቡር ዶክተር አብይ ለፍትህ,am
አቡነ ተክለሃይማኖት በአገው በቅማንት በኦሮሞ በትግራይ ህዝብ ላይ ያደረሱትን የፓለቲካ ሴራና ሸፍጥ በድርሳናቸው ውስጥ ብታነብ ታቦት በስማቸው ቀረጸህ ባለሰገድ ነበር ??,አቡነ ተክለሃይማኖት በአገው በቅማንት በኦሮሞ በትግራይ ህዝብ ላይ ያደረሱትን የፓለቲካ ሴራ በድርሳናቸው ውስጥ ብታነብ ታቦት በስማቸው ቀረጸህ,am
 ከእንቀብራቸዋለን ወደ እንቁልልጬ ተዘዋውሯል ጌች ብርሀኑ ጁላ ያስፈሳታል soon ያኔ diaspora ጁንታ ዳግም ዬዬ ይላል,ከእንቀብራቸዋለን ወደ እንቁልልጬ ተዘዋውሯል ጌች ብርሀኑ ያስፈሳታል soon ያኔ diaspora ጁንታ ዳግም ዬዬ ይላል,am
ከትግራይዋ ማህፀን የወጣ ተጋሩ ንፁሃን አርዶ፣ ያጎረሰውን ነክሶ፣ አስከሬን ላይ መጨፈሩ የመጨረሻው አረመኔነትና የስምንተኛው ሺህ ምልክት ነው። ከነአርማቸው መቀመቅ ይገባቸዋል።,ከትግራይዋ ማህፀን የወጣ ተጋሩ ንፁሃን አርዶ፣ ያጎረሰውን ነክሶ፣ አስከሬን ላይ መጨፈሩ የመጨረሻው አረመኔነትና የስምንተኛው ሺህ ምልክት ነው። ከነአርማቸው መቀመቅ ይገባቸዋል።,am
 አምሐራው (ነፍጠኛው) ጡንቻውን እስካላፈረጠመ ድረስ የትም መገደሉ አይቀሬ ነው። የአንድነት አባት በመሆኑና በአገር ላይ አገር ለሚመኙት አልተመቸምና።,አምሐራው (ነፍጠኛው) ጡንቻውን እስካላፈረጠመ ድረስ የትም መገደሉ አይቀሬ ነው። የአንድነት አባት በመሆኑና በአገር ላይ አገር ለሚመኙት አልተመቸምና።,am
ትግራይን ለማዳን በምናደርገው ድጋፍ እንቅፋት የሆኑብን የህወሐት/የጁንታው ርዝራዥና ተላላኪዎች ናቸው።,ትግራይን ለማዳን በምናደርገው ድጋፍ እንቅፋት የሆኑብን የህወሐት/የጁንታው ሰዎች ናቸው።,am
  በትህነግ አቻ የለሽ ፋሽስታዊ ግፍ አንድ የሆነውን ኢትዮጵያዊ ከፋፍለህ አለመተማመንና ወደ ሌላ ዙር የማያባራ ጦርነት ልትከት አሰብክ? አንድነ,በትህነግ አቻ የለሽ ግፍ አንድ የሆነውን ኢትዮጵያዊ ከፋፍለህ አለመተማመንና ወደ ሌላ ዙር የማያባራ ጦርነት ልትከት አሰብክ? አንድነ,am
  የመርህ ሰው ግራ የሚገባኝ ስህተት መስራት አለመቻሉ ነው። ትዝ ይለኛል ለምን እስክንድርን ተቸ ተብሎ መንጋው ሲወርድበት። ግን ማን ስህተት እንደሆነ ለማወቅ ብዙ አልቆየም,የመርህ ሰው ግራ የሚገባኝ ስህተት መስራት አለመቻሉ ነው። ትዝ ይለኛል ለምን እስክንድርን ተቸ ተብሎ መንጋው ሲወርድበት። ግን ማን ስህተት እንደሆነ ለማወቅ ብዙ አልቆየም,am
በሚቀጥለው የጳጳሱ ልብስም ይቀየራል ታላላቅ ዳግማዊ አቡነ ጳውሎሶች በኦሮምኛ፣ ከደብተራ የጸዳችውን እውነተኛውን ኦርቶዶክስ እያስተማሩ ህዝቡን ምድሩን ከእርግማን አጽድተው የዋቃን,በሚቀጥለው የጳጳሱ ልብስም ይቀየራል ታላላቅ ዳግማዊ አቡነ ጳውሎሶች በኦሮምኛ፣ ከደብተራ የጸዳችውን እውነተኛውን ኦርቶዶክስ እያስተማሩ ህዝቡን ምድሩን ከእርግማን አጽድተው የዋቃን,am
እስቲ አንዳንዴ እንዲህ ብቅ እያላቹ መንጋውን አተረማምሱት። አጀንዳ የሚሰጥ ብአዴን መቼም የለም በፊት ተላላኪ ነበር አሁን ስልብ ሆኗል አያይ አይሰማ እናንተ አጀንዳ አሸክሙልን እንዲ,እስቲ አንዳንዴ እንዲህ ብቅ እያላቹ መንጋውን አተረማምሱት። አጀንዳ የሚሰጥ ብአዴን መቼም የለም በፊት ተላላኪ ነበር አሁን ስልብ ሆኗል አያይ አይሰማ እናንተ አጀንዳ አሸክሙልን እንዲ,am
   ትግራዊ ሌላ ወያኔ ሌላ። ወያኔ ደግሞ ባለጌ አግድም አደግ አሳዳጌ የሌላቸው ልቆች አይደሉ።,ትግራዊ ሌላ ወያኔ ሌላ። ወያኔ ደግሞ አሳዳጌ የሌላቸው ልቆች አይደሉ።,am
 ወያኔና ውሸት መቸም አይለያዩም ክክክ ዕድሜ ለሻዕብያ የተከላቹ ህግ ነው የነቀላቹም ህግ ነው ውሸት ውሸት አይሰለቻቹም ዋልድባ ገዳምና ህዝቢ ቤት ከህጻናት,ወያኔና ውሸት መቸም አይለያዩም ክክክ የተከላቹ ህግ ነው የነቀላቹም ህግ ነው ውሸት ውሸት አይሰለቻቹም ዋልድባ ገዳምና ህዝቢ ቤት ከህጻናት,am
ታፍነው ወደ ትግራይ ሰፈራዎች ተወስደው ከመረሸናቸው ባሻገር በየመንገዱ በርካታ ንፁሃን በአሸባሪው ኃይል ተረሽነዋል። ?????? ሞት ለአሸባሪው ድል ለጭቁኑ ህዝብ Via derbew 3,ታፍነው ወደ ትግራይ ሰፈራዎች ተወስደው ከመረሸናቸው ባሻገር በየመንገዱ በርካታ ንፁሃን በአሸባሪው ኃይል ተረሽነዋል።?????? ሞት ለአሸባሪው ድል ለጭቁኑ ህዝብ Via derbew 3,am
የብልፆግና ውጤት ክርስትናና እስልምናን ከስሜን ለማጥፋት በእቅድ የተያዘው የብልፆግና .,ክርስትናና እስልምናን ከስሜን ለማጥፋት በእቅድ የተያዘው የብልፆግና ውጤት,am
 በሎም: የት ኖት አባቱ? ናፈቅሽኝ ኮ ወንድሜ? 1 2 3 በሎም ወስላታ ዳያስፖራውን ራቁቱን አስቀረሽው,በሎም: የት ኖት አባቱ? ናፈቅሽኝ ኮ ወንድሜ? 1 2 3 በሎም ዳያስፖራውን ራቁቱን አስቀረሽው,am
 እንደነዚህ አይነት Junta እና ተላላኪዎቹን መልስ ኣትስጥ /ግዜ ሰራቂዎች ናቸውና ::,እንደነዚህ አይነት ሰዎች እና ተላላኪዎቹን መልስ ኣትስጥ /ጊዜ ሰራቂዎች ናቸውና ::,am
 ይሔን ደግሞ በምን ቅንብር ነው እንደሚሉ ባየሁ  መች ተወራ የወያኔ ገበና እድሜ ይስጠን እንጂ የእነሱ ክፋት እንደዚህ በቀላሉ የሚተው አይደለም,ይሔን ደግሞ በምን ቅንብር ነው እንደሚሉ ባየሁ መች ተወራ የወያኔ ገበና እድሜ ይስጠን እንጂ የእነሱ ክፋት እንደዚህ በቀላሉ የሚተው አይደለም,am
 ጨፍጫፊው የአብይ አህመድ የአፓርታይድ ስርአት እስካለ ድረስ የአማራ ስቃይ ይቀጥላል:: ለሚመራው ህዝብ ቅንጣት ደንታ የሌለው ፋሽሽታዊ ስርአት::,የአብይ አህመድ የአፓርታይድ ስርአት እስካለ ድረስ የአማራ ስቃይ ይቀጥላል:: ለሚመራው ህዝብ ቅንጣት ደንታ የሌለው ስርአት::,am
  ገና 30 አመት እንደ ኢሳያስ ረግጦ ይገዛሻል ። ማገናዘብ የማትችሉ ባለ short memory ስለሆናችሁ,ገና 30 አመት እንደ ኢሳያስ ይገዛሻል ። ማገናዘብ የማትችሉ ባለ short memory ስለሆናችሁ,am
  ህፃናቶች ወደ ጦርነት ሲማገዱ ለምን ዝም አላችሁ? ከእናንተ በላይ ጨካኝ የለም::,ህፃናቶች ወደ ጦርነት ሲማገዱ ለምን ዝም አላችሁ? ከእናንተ በላይ መጥፎ የለም::,am
የአማራ ተሰፋፊ ሃይል በትግራይ ህዝብ ላይ የዘር ማጥፋት ጦርነት ዋና ተዋናይ የተለያዩ ግፍ እና ሰቆቃ እየፈፀሙበት ይገኛሉ,የአማራ ተሰፋፊ ሃይል በትግራይ ህዝብ ላይ የዘር ማጥፋት ጦርነት ዋና ተዋናይ የተለያዩ ግፍ እና ሰቆቃ እየፈፀሙበት ይገኛሉ,am
 Ethiopia wins የወልቃይት እና የራያ ህዝባችን ባርነት ስር በወያኔ ሀይል ወድቀው የዘር ፍጅት ጭምር ተካሂዶባቸዋል። የመሬት ጉዳይ ሳይሆን ህዝ,Ethiopia wins የወልቃይት እና የራያ ህዝባችን በወያኔ ሀይል ወድቀው የዘር ፍጅት ጭምር ተካሂዶባቸዋል። የመሬት ጉዳይ ሳይሆን ህዝባችን,am
  ምን አናደዳቹ እውነት ያናድዳል በፔጁ አለመምጣት ነዋ ምድረ ገልቱ ከራሳችን አትወርዱ ራሳቹ የማትችሉ ምቀኞች,ምን አናደዳቹ እውነት ያናድዳል በፔጁ አለመምጣት ነዋ ከራሳችን አትወርዱ ራሳቹ የማትችሉ,am
  የወያኔ ዘመን ትውልድ እውቅፕት አልባ የሆነ ትውልድ ለምን ብሎ መጠየቅም ሆነ መሞገትን የማያውቅ እንደቦይ ውሃ በቀደዱለት ክሚፈስ መንጋ፣,የወያኔ ዘመን ትውልድ ለምን ብሎ መጠየቅም ሆነ መሞገትን የማያውቅ,am
  አንተ ጅል ዥልጥ አጋሰስ ስለትግራይ ህዝብ ምናባህ አገባህ? ትግራይን ይጠላሉ አሚባሉ የውስጥና የውጭ ሀይሎች ጋር ተባብረክ ከጨፈጨፍከው ሀብት ንብረቱን ከዘረ,ስለትግራይ ህዝብ ምናባህ አገባህ? ትግራይን ይጠላሉ አሚባሉ የውስጥና የውጭ ሀይሎች ጋር ተባብረክ ከጨፈጨፍከው ሀብት ንብረቱን ከዘረ,am
 እኔ የምለው ከጥቅምት 24ቱ ወታደር ልጆቻችን በጅምላ ከፋጁ ወዲያ : እዚህ አዲስ አበባ መቀሌ ታለቀቀች ሲባል የጨፋራው ኢትዮጵያን ጠል ባንዳ አይተን: ደሴ,እኔ የምለው ከጥቅምት 24ቱ ወታደር ልጆቻችን በጅምላ ከፋጁ ወዲያ: እዚህ አዲስ አበባ መቀሌ ታለቀቀች ሲባል የኢትዮጵያን ጠል አይተን: ደሴ,am
 የትኛው አማራ ነው ሰላም ወዳድ የነሱ ጦሰ ነው አገር የሚያምሰ ምድረ ደብተራ መድረ ድግምታም እነሱም ከሰው ተቆጥረው,የትኛው አማራ ነው ሰላም ወዳድ የነሱ ጦሰ ነው አገር የሚያምሰ መድረ ድግምታም እነሱም ከሰው ተቆጥረው,am
  ሀገረን የበላ ጨካን ሰይጣን ቡድን ለመጨረሻ ይነቀል።,ሀገርን የበላ ቡድን ለመጨረሻ ይነቀል።,am
 ሃይማኖት እና ብሔርን አጣምሮ ኢትዮጵያን በግጭትና ሁከት ለማተራመስ የተጠነሰሰው ሴራ ተግባራዊ ሊሆን አምስት ቀናት ይቀሩታል። ይህም ደግሞ ተቀዳሚ ሃጂ ሙፍቲን በማስወገድ የሚከናዎን ይሆናል።,ሃይማኖት እና ብሔርን አጣምሮ ኢትዮጵያን በግጭትና ሁከት ለማተራመስ የተጠነሰሰው ሴራ ተግባራዊ ሊሆን አምስት ቀናት ይቀሩታል። ይህም ደግሞ ተቀዳሚ ሃጂ ሙፍቲን በማስወገድ የሚከናዎን ይሆናል።,am
    ጁንታ ማለት በሕዝብ ያልተመረጠ ማለት ነው ይህ ማለት የኢትዮጵያ መሪወች ናቸው ጁንታ ለማንኛውም ኢትዮጵያን ኢትዮጵያ,ጁንታ ማለት በሕዝብ ያልተመረጠ ማለት ነው ይህ ማለት የኢትዮጵያ መሪወች ናቸው ጁንታ ለማንኛውም ኢትዮጵያን ኢትዮጵያ,am
 ግግም ያሉ ገገሞች ጥበብ የጎደላቸው እኮ ናቸው . እኔ ዛሬ ብልፅግናን መደገፌን አቆምኩ እስከዛሬም ለአብይ ብዬ ነበው,ግግም ያሉ ሰዎች ጥበብ የጎደላቸው እኮ ናቸው. እኔ ዛሬ ብልፅግናን መደገፌን አቆምኩ እስከዛሬም ለአብይ ብዬ ነበው,am
ኦነግም ብልፅግናም አንድ ናቸዉ አማራን በመግደል ኢትዮጵያን መበተን ነዉ አላማቸዉ። አገር የመሰረተ የአማራ ህዝብ ይነሳል። ወንጀለኞች ለፍርድ ይቀረባሎ።,ኦነግም ብልፅግናም አንድ ናቸዉ አማራን በመግደል ኢትዮጵያን መበተን ነዉ አላማቸዉ። አገር የመሰረተ የአማራ ህዝብ ይነሳል። ወንጀለኞች ለፍርድ ይቀርባሎ።,am
አህያ የሌለው በቅሎ ይንቃል አሉ:: ዘይት አሮባት/አሮበት የOromo ን ቅቤ ለሚንቅ ይብላኝነት:: ገና ምኑ ተጀምሮ? OLA/WBO Finfinnee_Handhura_Oromiatii ሲገቡ ቦቲያቸው ውስጥ ይሆን የሚወሸቁት?,የኦሮሞን ቅቤ ለሚንቅ ይብላኝነት:: ገና ምኑ ተጀምሮ? OLA/WBO Finfinnee_Handhura_Oromiatii ሲገቡ ቦቲያቸው ውስጥ ይሆን የሚወሸቁት?,am
አማራ ነን እያሉ ሰው አራጁን ወያኔን ለመመለስ መስራት እግዚአብሔር ይወደዋልን? እኔ ኢዜማም ግንቦት7 ብልፁግናም አይደለሁም በውሸት በአማራ ስም የሚደረገውን ውሸት ግን እቃወማለሁ ማ,አማራ ነን እያሉ ሰው አራጁን ወያኔን ለመመለስ መስራት እግዚአብሔር ይወደዋልን? እኔ ኢዜማም ግንቦት7 ብልፁግናም አይደለሁም በውሸት በአማራ ስም የሚደረገውን ውሸት ግን እቃወማለሁ ማ,am
የአማራው ህዝብ እንዲጨፈጨፍ የተደረገው በህወሃትና በኦነግ በመንግስት ትህዛዝ መሆኑ የተረጋገጠ ነው። በወለጋ ልዩ ሃይሉና የፖሊስ ሃይሉ ከየወረዳውና ከየከተማው ለቅቆ እንዲወጣ ይደረጋ,የአማራው ህዝብ እንዲጨፈጨፍ የተደረገው በህወሃትና በኦነግ በመንግስት ትህዛዝ መሆኑ የተረጋገጠ ነው። በወለጋ ልዩ ሃይሉና የፖሊስ ሃይሉ ከየወረዳውና ከየከተማው ለቅቆ እንዲወጣ ይደረጋ,am
 ብልፅግና በውሸት ፍዝዝዝዝ ያደርጋል,ብልፅግና በውሸት ፍዝዝዝዝ ያደርጋል,am
  እርዝራዥዋ.ወይንም ወዲ ገብሬ.እሳት መለኮስሽ ነው እንደ ወያላው ዝም ተብሎ አይተኮስም፣እንዲህ አይነት ስራ በጅልነት ስትሰራ ድንዝዝ ብላ ወያኔ ሳታውቀው እራሷ,እርዝራዥዋ.ወይንም ወዲ ገብሬ.እሳት መለኮስሽ ነው እንደ ወያላው ዝም ተብሎ አይተኮስም፣እንዲህ አይነት ስራ በድንዝዝ ብላ ወያኔ ሳታውቀው እራሷ,am
የትግራይ ህዝብ የሚኒሊክ ቡችላ ይሁን ሌላ የሰው ፍጡር የመግደል ፍላጎት የለውም። የሚኒሊክ ቡችሎች ግን የትኛውንም ምድራዊ ሀይል ተጠቅመው የትግራይን ህዝብ ለማጥፋት strategic,የትግራይ ህዝብ የሚኒሊክ ቡችላ ይሁን ሌላ የሰው ፍጡር የመግደል ፍላጎት የለውም። የሚኒሊክ ቡችሎች ግን የትኛውንም ምድራዊ ሀይል ተጠቅመው የትግራይን ህዝብ ለማጥፋት strategic,am
ሃይለማርያም ደሳለኝ ወይም መንግስቱ ሃይለማርያም ማረኝ የሚያሰኝ ዘመን ላይ ነው የደረስነው። የአማራ ህዝብ 1ኛ ደረጃ ጠላት የአማራ ብልፅግና የሚባል የመጋዣ ስብስብ ነው ሌላው ሁሉ ከዛ በሗላ የሚሰለፍ ነው።,ሃይለማርያም ደሳለኝ ወይም መንግስቱ ሃይለማርያም ማረኝ የሚያሰኝ ዘመን ላይ ነው የደረስነው። የአማራ ህዝብ 1ኛ ደረጃ ጠላት የአማራ ብልፅግና የሚባል ነው ሌላው ሁሉ ከዛ በሗላ የሚሰለፍ ነው።,am
  በኬኒያ ቁጭ ብሎ ብዙ የወያኔ ጁንታ ስብሰባዎችን እየመራ ሲሆን መንግስት ከኢንተርፖል ጋር በመተባበር በቀጥታ ሊያስይዘው እያስፈለገው መሆኑም ታውቋል ስለዚህ,በኬኒያ ቁጭ ብሎ ብዙ ስብሰባዎችን እየመራ ሲሆን መንግስት ከኢንተርፖል ጋር በመተባበር በቀጥታ ሊያስይዘው እያስፈለገው መሆኑም ታውቋል ስለዚህ,am
  ቱልቱላ . ኢትዮጵያ የስምንተኛ ክፍል ሚኒስትሪ ተፈታኝ መሰለቻችሁ እንዴ አፍ ማሟሻ ያደረጋችሗት??? ይልቁንም አንቺ እስከአጎቶችሽ ወድቀሻል . ጭንቅላት,ኢትዮጵያ የስምንተኛ ክፍል ሚኒስትሪ ተፈታኝ መሰለቻችሁ እንዴ አፍ ማሟሻ ያደረጋችሗት??? ይልቁንም አንቺ እስከአጎቶችሽ ወድቀሻል,am
Main points from this article . 1 . አሜሪካ ከቻይና ብድር የወሰዱ ሀገራት መክፈል እንዳይችሉ ሀገራቱን መበታተንና ወደጠላትነት መቀየር ቻይናን ለመጉዳት ምትጠቀመው ስ,Main points from this article. 1. አሜሪካ ከቻይና ብድር የወሰዱ ሀገራት መክፈል እንዳይችሉ ሀገራቱን መበታተንና ወደጠላትነት መቀየር ቻይናን ለመጉዳት ምትጠቀመው ስ,am
 ጥቂት ሽፍቶች ወይስ የህዝብ ሃይል?ህውሓት የቀረው ጉልበት ሶሻል ሚዲያ ብቻ ነውየውሸት ወሬ ብቻTPLFSURRENDERNOW SanctionIsWrong,ጥቂት ሽፍቶች ወይስ የህዝብ ሃይል?ህውሓት የቀረው ጉልበት ሶሻል ሚዲያ ብቻ ነውየውሸት ወሬ ብቻ,am
ምቀኝነት የበዛበት ውንጅልና የሞላበት ምስኪን ደሀ የማይኖርበት ብር ብቻ የሚመራበት ፤,ምቀኝነት የበዛበት ምስኪን ደሀ የማይኖርበት ብር ብቻ የሚመራበት ፤,am
የአብይና ሽመልስ ጉድ ስሙ Share it አብይ እርምጃ እየወሰድን ነው ይላል እውነታው ግን ሌላ ነው:: ገዳዮች እራሳቸው ኦሮሚያ ልዩ ሃይል ነው አረመኔነት ደማቸው ውስጥ ነ,የአብይና ሽመልስ ጉድ ስሙ Share it አብይ እርምጃ እየወሰድን ነው ይላል እውነታው ግን ሌላ ነው:: ገዳዮች እራሳቸው ኦሮሚያ ልዩ ሃይል ነው,am
የጁንታው ተዋጊ ሲያዝ እርቦኛል፣ ለምን እንደመጣሁ አላውቅም። ተገድጄ ነው ጦርነት አልፈልግም፣ ይላል ሲለቀቅ ደግሞ ለሽብር እንደገና ይደራጃል ። ምህረት ያደረገለት መከላከያ ላ,የጁንታው ተዋጊ ሲያዝ እርቦኛል፣ ለምን እንደመጣሁ አላውቅም። ተገድጄ ነው ጦርነት አልፈልግም፣ ይላል ሲለቀቅ ደግሞ ለሽብር እንደገና ይደራጃል ። ምህረት ያደረገለት መከላከያ ላ,am
 ራስ ወዳድ ራስ ምታት ስግብግብ አይጠግብ ምቀኛ አያስተኛ ተንኮለኛ ዘረኛ ደግ ይደግ ንፉግ አይደግ ።,ራስ ወዳድ ራስ ምታት ስግብግብ አይጠግብ ምቀኛ አያስተኛ ተንኮለኛ ዘረኛ ደግ ይደግ ንፉግ አይደግ ።,am
መብራትና ኔትወርክ መቀሌ ላይ መምጣቱን አምነው አብይ ግን መቀሌ አልመጣም ብለው ድርቅ ለሚሉ የጁንታው ልጆች ፀሎት እናደርጋለን ??,መብራትና ኔትወርክ መቀሌ ላይ መምጣቱን አምነው አብይ ግን መቀሌ አልመጣም ብለው ለሚሉ የጁንታው ልጆች ፀሎት እናደርጋለን??,am
  ወዶ ገባ ናችሁ ምስኪኖች ነገረኞች ተናካሽ ውሻ ናችሁ ጥፍታችሁ ክትግሬ ጋር መላክፍችሁ::,ምስኪኖች ነገረኞች ክትግሬ ጋር መላክፍችሁ::,am
የኢትዮጵያ ህዘብ ሆይ አስተውል፡አቢይ አህመድና የአማራ እሊት ትምክህተኛ የብልፅግና አመራሮችከውጭ ጠላት የአርትራ ፋሽሽት ኢሳያስ አፈወርቅ በመተባበር የትግራይን መሬት በመውረር ህዝቡ,የኢትዮጵያ ህዝብ ሆይ አስተውል፡አቢይ አህመድና የአማራ እሊት ትምክህተኛ የብልፅግና አመራሮችከውጭ ጠላት የአርትራ ፋሽሽት ኢሳያስ አፈወርቅ በመተባበር የትግራይን መሬት በመውረር ህዝቡ,am
ደሞ ፉከራው ቀጥሏል አሁንም ጥቃቱን እንቀጥላለን ኤርትራንም ጨምሮ ጎንደርንም ትንሽም አያፍርም ሆዳም ጅል በጣም ያሳፍራል በዚ ልክ ሀገርን መጥላት በፈጣሪ መጠላት ነዉ፡፡,ደሞ ፉከራው ቀጥሏል አሁንም ጥቃቱን እንቀጥላለን ኤርትራንም ጨምሮ ጎንደርንም ትንሽም አያፍርም በጣም ያሳፍራል በዚ ልክ ሀገርን መጥላት በፈጣሪ መጠላት ነዉ፡፡,am
ለእትዮጵያ ዉድቀት ለምትመኙ መቸም አይሆንም ጠቅላይ ሚንስተራችንም መምራታችሁን ይቀጥላሉ የጁንታዉ ርዥራዦች ምንም የምታመጡ ነገር የለም 27 አመትን 27 ቀን ባልሞላ እጅ ሰታቿል,ለእትዮጵያ ዉድቀት ለምትመኙ መቸም አይሆንም ጠቅላይ ሚንስተራችንም መምራታችሁን ይቀጥላሉ,am
